time,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/ART_DBP
504,,NaN,,NaN,,NaN,,,,,,
505,69,NaN,50,NaN,20,NaN,100,37,2,112,111,39
506,,NaN,,NaN,,NaN,,,,,,
507,67,NaN,50,NaN,20,NaN,100,37,2,111,111,38
508,,NaN,,NaN,,NaN,,,,,,
509,67,NaN,50,NaN,20,NaN,100,37,3,111,111,38
510,,NaN,,NaN,,NaN,,,,,,
511,104,NaN,46,NaN,20,NaN,100,37,3,111,111,-6
512,,NaN,,NaN,,NaN,,,,,,
513,72,NaN,48,NaN,20,NaN,100,37,3,111,111,26
514,,NaN,,NaN,,NaN,,,,,,
515,70,NaN,49,NaN,20,NaN,100,37,3,111,111,34
516,,NaN,,NaN,,NaN,,,,,,
517,72,NaN,50,NaN,20,NaN,100,37,3,111,111,36
518,,NaN,,NaN,,NaN,,,,,,
519,68,NaN,50,NaN,20,NaN,100,37,3,112,111,38
520,,NaN,,NaN,,NaN,,,,,,
521,67,NaN,50,NaN,20,NaN,100,37,2,112,112,38
522,,NaN,,NaN,,NaN,,,,,,
523,69,NaN,51,NaN,20,NaN,100,37,2,113,112,39
524,,NaN,,NaN,,NaN,,,,,,
525,68,NaN,51,NaN,20,NaN,100,37,2,113,112,39
526,,NaN,,NaN,,NaN,,,,,,
527,68,NaN,51,NaN,20,NaN,100,37,2,113,112,39
528,,NaN,,NaN,,NaN,,,,,,
529,68,NaN,51,NaN,20,NaN,100,37,2,113,112,39
530,,NaN,,NaN,,NaN,,,,,,
531,67,NaN,50,NaN,20,NaN,100,37,3,113,112,39
532,,NaN,,NaN,,NaN,,,,,,
533,67,NaN,50,NaN,20,NaN,100,37,3,113,112,38
534,,NaN,,NaN,,NaN,,,,,,
535,68,NaN,50,NaN,20,NaN,100,37,3,113,112,39
536,,NaN,,NaN,,NaN,,,,,,
537,67,NaN,50,NaN,20,NaN,100,37,3,112,112,39
538,,NaN,,NaN,,NaN,,,,,,
539,67,NaN,50,NaN,20,NaN,100,37,3,112,112,39
540,,NaN,,NaN,,NaN,,,,,,
541,68,NaN,50,NaN,20,NaN,100,37,3,112,111,38
542,,NaN,,NaN,,NaN,,,,,,
543,66,NaN,50,NaN,20,NaN,100,37,2,112,111,38
544,,NaN,,NaN,,NaN,,,,,,
545,66,NaN,50,NaN,20,NaN,100,37,2,111,111,38
546,,NaN,,NaN,,NaN,,,,,,
547,68,NaN,50,NaN,20,NaN,100,37,2,111,111,39
548,,NaN,,NaN,,NaN,,,,,,
549,67,NaN,50,NaN,20,NaN,100,37,2,111,111,38
550,,NaN,,NaN,,NaN,,,,,,
551,66,NaN,50,NaN,20,NaN,100,37,3,112,111,37
552,,NaN,,NaN,,NaN,,,,,,
553,67,NaN,50,NaN,20,NaN,100,37,3,112,111,39
554,,NaN,,NaN,,NaN,,,,,,
555,66,NaN,50,NaN,20,NaN,100,37,3,112,111,39
556,,NaN,,NaN,,NaN,,,,,,
557,66,NaN,50,NaN,20,NaN,100,37,3,112,111,39
558,,NaN,,NaN,,NaN,,,,,,
559,68,NaN,50,NaN,20,NaN,100,37,3,112,111,39
560,,NaN,,NaN,,NaN,,,,,,
561,67,NaN,50,NaN,20,NaN,100,37,3,112,111,39
562,,NaN,,NaN,,NaN,,,,,,
563,67,NaN,50,NaN,20,NaN,100,37,3,112,112,39
564,,NaN,,NaN,,NaN,,,,,,
565,68,NaN,51,NaN,20,NaN,100,37,2,113,112,40
566,,NaN,,NaN,,NaN,,,,,,
567,68,NaN,51,NaN,20,NaN,100,37,2,113,112,40
568,,NaN,,NaN,,NaN,,,,,,
569,67,NaN,51,NaN,20,NaN,100,37,2,112,112,39
570,,NaN,,NaN,,NaN,,,,,,
571,68,NaN,51,NaN,20,NaN,100,37,2,112,112,40
572,,NaN,,NaN,,NaN,,,,,,
573,67,NaN,50,NaN,20,NaN,100,37,3,112,112,39
574,,NaN,,NaN,,NaN,,,,,,
575,67,NaN,50,NaN,20,NaN,100,37,3,112,111,39
576,,NaN,,NaN,,NaN,,,,,,
577,69,NaN,51,NaN,20,NaN,100,37,3,112,111,39
578,,NaN,,NaN,,NaN,,,,,,
579,68,NaN,50,NaN,20,NaN,100,37,3,112,111,39
580,,NaN,,NaN,,NaN,,,,,,
581,67,NaN,50,NaN,20,NaN,100,37,3,112,111,39
582,,NaN,,NaN,,NaN,,,,,,
583,68,NaN,51,NaN,20,NaN,100,37,3,112,111,40
584,,NaN,,NaN,,NaN,,,,,,
585,67,NaN,50,NaN,20,NaN,100,37,3,112,111,40
586,,NaN,,NaN,,NaN,,,,,,
587,68,NaN,51,NaN,20,NaN,100,37,3,112,111,39
588,,NaN,,NaN,,NaN,,,,,,
589,69,NaN,51,NaN,20,NaN,100,37,3,112,111,40
590,,NaN,,NaN,,NaN,,,,,,
591,68,NaN,51,NaN,20,NaN,100,37,2,112,111,39
592,,NaN,,NaN,,NaN,,,,,,
593,67,NaN,50,NaN,20,NaN,100,37,2,112,111,39
594,,NaN,,NaN,,NaN,,,,,,
595,69,NaN,51,NaN,20,NaN,100,37,3,112,111,39
596,,NaN,,NaN,,NaN,,,,,,
597,67,NaN,50,NaN,20,NaN,100,37,3,111,111,39
598,,NaN,,NaN,,NaN,,,,,,
599,67,NaN,50,NaN,20,NaN,100,37,3,111,110,39
600,,NaN,,NaN,,NaN,,,,,,
601,69,NaN,51,NaN,20,NaN,100,37,3,110,110,40
602,,NaN,,NaN,,NaN,,,,,,
603,69,NaN,51,NaN,20,NaN,100,37,3,110,109,40
604,,NaN,,NaN,,NaN,,,,,,
605,70,NaN,51,NaN,20,NaN,100,37,3,109,109,40
606,,NaN,,NaN,,NaN,,,,,,
607,71,NaN,52,NaN,20,NaN,100,37,2,110,109,41
608,,NaN,,NaN,,NaN,,,,,,
609,69,NaN,52,NaN,20,NaN,100,37,2,110,109,40
610,,NaN,,NaN,,NaN,,,,,,
611,69,NaN,51,NaN,20,NaN,100,37,3,110,109,40
612,,NaN,,NaN,,NaN,,,,,,
613,70,NaN,51,NaN,20,NaN,100,37,3,110,109,40
614,,NaN,,NaN,,NaN,,,,,,
615,68,NaN,51,NaN,20,NaN,100,36,3,110,109,39
616,,NaN,,NaN,,NaN,,,,,,
617,68,NaN,51,NaN,20,NaN,100,36,3,110,109,39
618,,NaN,,NaN,,NaN,,,,,,
619,69,NaN,51,NaN,20,NaN,100,36,3,110,109,39
620,,NaN,,NaN,,NaN,,,,,,
621,68,NaN,50,NaN,20,NaN,100,36,3,109,109,39
622,,NaN,,NaN,,NaN,,,,,,
623,68,NaN,50,NaN,20,NaN,100,36,3,109,109,39
624,,NaN,,NaN,,NaN,,,,,,
625,69,NaN,51,NaN,20,NaN,100,36,3,109,109,40
626,,NaN,,NaN,,NaN,,,,,,
627,72,NaN,53,NaN,20,NaN,100,36,3,109,109,43
628,,NaN,,NaN,,NaN,,,,,,
629,77,NaN,55,NaN,20,NaN,100,36,3,110,109,45
630,,NaN,,NaN,,NaN,,,,,,
631,82,NaN,58,NaN,20,NaN,100,36,3,110,109,46
632,,NaN,,NaN,,NaN,,,,,,
633,78,NaN,57,NaN,20,NaN,100,36,3,110,110,45
634,,NaN,,NaN,,NaN,,,,,,
635,75,NaN,56,NaN,20,NaN,100,36,3,111,110,43
636,,NaN,,NaN,,NaN,,,,,,
637,74,NaN,55,NaN,20,NaN,100,36,3,111,110,42
638,,NaN,,NaN,,NaN,,,,,,
639,71,NaN,54,NaN,20,NaN,100,36,3,111,110,42
640,,NaN,,NaN,,NaN,,,,,,
641,71,NaN,54,NaN,20,NaN,100,36,3,111,110,42
642,,NaN,,NaN,,NaN,,,,,,
643,73,NaN,54,NaN,20,NaN,100,36,3,112,111,43
644,,NaN,,NaN,,NaN,,,,,,
645,72,NaN,55,NaN,20,NaN,100,36,2,113,112,43
646,,NaN,,NaN,,NaN,,,,,,
647,72,NaN,55,NaN,20,NaN,100,36,2,113,113,43
648,,NaN,,NaN,,NaN,,,,,,
649,73,NaN,55,NaN,20,NaN,100,36,2,114,113,43
650,,NaN,,NaN,,NaN,,,,,,
651,71,NaN,54,NaN,20,NaN,100,36,2,113,113,42
652,,NaN,,NaN,,NaN,,,,,,
653,71,NaN,53,NaN,20,NaN,100,36,2,113,112,41
654,,NaN,,NaN,,NaN,,,,,,
655,72,NaN,53,NaN,20,NaN,100,36,3,113,112,41
656,,NaN,,NaN,,NaN,,,,,,
657,70,NaN,53,NaN,20,NaN,100,36,3,112,111,41
658,,NaN,,NaN,,NaN,,,,,,
659,70,NaN,52,NaN,20,NaN,100,36,3,112,111,41
660,,NaN,,NaN,,NaN,,,,,,
661,71,NaN,53,NaN,20,NaN,100,36,3,111,111,41
662,,NaN,,NaN,,NaN,,,,,,
663,70,NaN,52,NaN,20,NaN,100,36,3,111,110,41
664,,NaN,,NaN,,NaN,,,,,,
665,71,NaN,52,NaN,20,NaN,100,36,3,111,110,41
666,,NaN,,NaN,,NaN,,,,,,
667,72,NaN,53,NaN,20,NaN,100,36,2,111,111,41
668,,NaN,,NaN,,NaN,,,,,,
669,71,NaN,53,NaN,20,NaN,100,36,2,111,110,41
670,,NaN,,NaN,,NaN,,,,,,
671,70,NaN,52,NaN,20,NaN,100,36,2,111,111,40
672,,NaN,,NaN,,NaN,,,,,,
673,71,NaN,52,NaN,20,NaN,100,36,2,111,111,41
674,,NaN,,NaN,,NaN,,,,,,
675,70,NaN,52,NaN,20,NaN,100,36,3,111,110,40
676,,NaN,,NaN,,NaN,,,,,,
677,69,NaN,52,NaN,20,NaN,100,36,3,111,110,40
678,,NaN,,NaN,,NaN,,,,,,
679,71,NaN,52,NaN,20,NaN,100,36,3,111,110,41
680,,NaN,,NaN,,NaN,,,,,,
681,70,NaN,52,NaN,20,NaN,100,36,3,111,110,40
682,,NaN,,NaN,,NaN,,,,,,
683,69,NaN,52,NaN,20,NaN,100,36,3,111,110,40
684,,NaN,,NaN,,NaN,,,,,,
685,70,NaN,52,NaN,20,NaN,100,36,3,111,110,40
686,,NaN,,NaN,,NaN,,,,,,
687,69,NaN,51,NaN,20,NaN,100,36,3,111,110,40
688,,NaN,,NaN,,NaN,,,,,,
689,69,NaN,51,NaN,20,NaN,100,36,2,111,110,40
690,,NaN,,NaN,,NaN,,,,,,
691,71,NaN,52,NaN,20,NaN,100,36,2,111,110,41
692,,NaN,,NaN,,NaN,,,,,,
693,70,NaN,52,NaN,20,NaN,100,36,2,111,110,41
694,,NaN,,NaN,,NaN,,,,,,
695,69,NaN,52,NaN,20,NaN,100,36,2,111,110,40
696,,NaN,,NaN,,NaN,,,,,,
697,71,NaN,52,NaN,20,NaN,100,36,3,111,111,41
698,,NaN,,NaN,,NaN,,,,,,
699,70,NaN,52,NaN,20,NaN,100,36,3,111,111,41
700,,NaN,,NaN,,NaN,,,,,,
701,70,NaN,52,NaN,20,NaN,100,36,3,112,111,40
702,,NaN,,NaN,,NaN,,,,,,
703,71,NaN,52,NaN,20,NaN,100,36,3,111,111,41
704,,NaN,,NaN,,NaN,,,,,,
705,69,NaN,52,NaN,20,NaN,100,36,3,111,110,40
706,,NaN,,NaN,,NaN,,,,,,
707,72,NaN,53,NaN,20,NaN,100,36,3,111,110,42
708,,NaN,,NaN,,NaN,,,,,,
709,77,NaN,57,NaN,20,NaN,100,36,2,111,110,48
710,,NaN,,NaN,,NaN,,,,,,
711,87,NaN,63,NaN,20,NaN,100,36,2,112,111,56
712,,NaN,,NaN,,NaN,,,,,,
713,96,NaN,71,NaN,20,NaN,100,36,3,115,114,65
714,,NaN,,NaN,,NaN,,,,,,
715,107,NaN,81,NaN,20,NaN,100,36,3,117,116,74
716,,NaN,,NaN,,NaN,,,,,,
717,108,NaN,84,NaN,20,NaN,100,36,3,119,119,74
718,,NaN,,NaN,,NaN,,,,,,
719,102,NaN,82,NaN,20,NaN,100,36,3,120,119,68
720,,NaN,,NaN,,NaN,,,,,,
721,100,NaN,79,NaN,20,NaN,100,36,3,119,119,64
722,,NaN,,NaN,,NaN,,,,,,
723,93,NaN,73,NaN,20,NaN,100,36,3,116,116,58
724,,NaN,,NaN,,NaN,,,,,,
725,88,NaN,68,NaN,20,NaN,100,36,3,113,112,52
726,,NaN,,NaN,,NaN,,,,,,
727,86,NaN,65,NaN,20,NaN,100,36,3,108,108,50
728,,NaN,,NaN,,NaN,,,,,,
729,81,NaN,61,NaN,20,NaN,100,36,3,106,105,47
730,,NaN,,NaN,,NaN,,,,,,
731,80,NaN,59,NaN,20,NaN,100,36,3,104,103,45
732,,NaN,,NaN,,NaN,,,,,,
733,79,NaN,58,NaN,20,NaN,100,36,3,103,102,45
734,,NaN,,NaN,,NaN,,,,,,
735,77,NaN,57,NaN,20,NaN,100,36,3,102,101,44
736,,NaN,,NaN,,NaN,,,,,,
737,76,NaN,56,NaN,20,NaN,100,37,3,102,102,43
738,,NaN,,NaN,,NaN,,,,,,
739,77,NaN,56,NaN,20,NaN,100,37,3,102,102,43
740,,NaN,,NaN,,NaN,,,,,,
741,75,NaN,55,NaN,20,NaN,100,37,3,103,102,43
742,,NaN,,NaN,,NaN,,,,,,
743,76,NaN,55,NaN,20,NaN,100,37,3,104,103,43
744,,NaN,,NaN,,NaN,,,,,,
745,78,NaN,56,NaN,20,NaN,100,37,3,105,104,45
746,,NaN,,NaN,,NaN,,,,,,
747,78,NaN,57,NaN,20,NaN,100,37,3,106,105,46
748,,NaN,,NaN,,NaN,,,,,,
749,79,NaN,58,NaN,20,NaN,100,37,2,107,106,46
750,,NaN,,NaN,,NaN,,,,,,
751,81,NaN,59,NaN,20,NaN,100,37,2,109,108,47
752,,NaN,,NaN,,NaN,,,,,,
753,79,NaN,58,NaN,20,NaN,100,36,2,109,109,46
754,,NaN,,NaN,,NaN,,,,,,
755,79,NaN,58,NaN,20,NaN,100,36,2,110,109,45
756,,NaN,,NaN,,NaN,,,,,,
757,80,NaN,58,NaN,20,NaN,100,36,3,109,109,45
758,,NaN,,NaN,,NaN,,,,,,
759,78,NaN,57,NaN,20,NaN,100,36,3,108,108,44
760,,NaN,,NaN,,NaN,,,,,,
761,78,NaN,57,NaN,20,NaN,100,36,3,108,108,44
762,,NaN,,NaN,,NaN,,,,,,
763,79,NaN,57,NaN,20,NaN,100,36,3,108,107,45
764,,NaN,,NaN,,NaN,,,,,,
765,77,NaN,56,NaN,20,NaN,100,36,3,107,107,44
766,,NaN,,NaN,,NaN,,,,,,
767,77,NaN,56,NaN,20,NaN,100,37,3,107,107,44
768,,NaN,,NaN,,NaN,,,,,,
769,79,NaN,57,NaN,20,NaN,100,37,2,107,107,44
770,,NaN,,NaN,,NaN,,,,,,
771,77,NaN,56,NaN,20,NaN,100,37,2,107,106,44
772,,NaN,,NaN,,NaN,,,,,,
773,77,NaN,56,NaN,20,NaN,100,37,3,107,106,44
774,,NaN,,NaN,,NaN,,,,,,
775,77,NaN,56,NaN,20,NaN,100,37,3,107,106,44
776,,NaN,,NaN,,NaN,,,,,,
777,75,NaN,55,NaN,20,NaN,100,37,3,107,106,42
778,,NaN,,NaN,,NaN,,,,,,
779,75,NaN,55,NaN,20,NaN,100,37,3,107,107,42
780,,NaN,,NaN,,NaN,,,,,,
781,76,NaN,55,NaN,20,NaN,100,36,3,107,107,44
782,,NaN,,NaN,,NaN,,,,,,
783,74,NaN,54,NaN,20,NaN,100,36,3,107,107,43
784,,NaN,,NaN,,NaN,,,,,,
785,74,NaN,54,NaN,20,NaN,100,36,3,108,107,43
786,,NaN,,NaN,,NaN,,,,,,
787,75,NaN,55,NaN,20,NaN,100,36,2,108,108,43
788,,NaN,,NaN,,NaN,,,,,,
789,74,NaN,54,NaN,20,NaN,100,36,2,109,108,43
790,,NaN,,NaN,,NaN,,,,,,
791,74,NaN,54,NaN,20,NaN,100,36,2,109,109,42
792,,NaN,,NaN,,NaN,,,,,,
793,75,NaN,54,NaN,20,NaN,100,36,2,110,109,43
794,,NaN,,NaN,,NaN,,,,,,
795,73,NaN,54,NaN,20,NaN,100,36,3,110,109,42
796,,NaN,,NaN,,NaN,,,,,,
797,73,NaN,54,NaN,20,NaN,100,36,3,110,109,42
798,,NaN,,NaN,,NaN,,,,,,
799,74,NaN,54,NaN,20,NaN,100,36,3,110,109,42
800,,NaN,,NaN,,NaN,,,,,,
801,73,NaN,53,NaN,20,NaN,100,36,3,110,109,42
802,,NaN,,NaN,,NaN,,,,,,
803,72,NaN,53,NaN,20,NaN,100,36,3,110,109,42
804,,NaN,,NaN,,NaN,,,,,,
805,74,NaN,54,NaN,20,NaN,100,36,3,110,110,43
806,,NaN,,NaN,,NaN,,,,,,
807,72,NaN,53,NaN,20,NaN,100,36,2,110,110,42
808,,NaN,,NaN,,NaN,,,,,,
809,72,NaN,54,NaN,20,NaN,100,36,2,111,110,42
810,,NaN,,NaN,,NaN,,,,,,
811,74,NaN,54,NaN,20,NaN,100,36,2,111,110,43
812,,NaN,,NaN,,NaN,,,,,,
813,73,NaN,54,NaN,20,NaN,100,36,2,111,110,42
814,,NaN,,NaN,,NaN,,,,,,
815,74,NaN,54,NaN,20,NaN,100,36,2,111,110,42
816,,NaN,,NaN,,NaN,,,,,,
817,75,NaN,54,NaN,20,NaN,100,36,3,111,110,43
818,,NaN,,NaN,,NaN,,,,,,
819,73,NaN,54,NaN,20,NaN,100,36,3,111,111,42
820,,NaN,,NaN,,NaN,,,,,,
821,73,NaN,54,NaN,20,NaN,100,36,3,111,110,43
822,,NaN,,NaN,,NaN,,,,,,
823,75,NaN,54,NaN,20,NaN,100,36,3,111,110,43
824,,NaN,,NaN,,NaN,,,,,,
825,74,NaN,55,NaN,20,NaN,100,36,3,110,109,44
826,,NaN,,NaN,,NaN,,,,,,
827,84,NaN,61,NaN,20,NaN,100,36,3,111,110,55
828,,NaN,,NaN,,NaN,,,,,,
829,99,NaN,72,NaN,20,NaN,100,36,2,114,112,66
830,,NaN,,NaN,,NaN,,,,,,
831,104,NaN,78,NaN,20,NaN,100,36,2,116,115,70
832,,NaN,,NaN,,NaN,,,,,,
833,102,NaN,79,NaN,20,NaN,100,35,2,117,117,66
834,,NaN,,NaN,,NaN,,,,,,
835,98,NaN,76,NaN,20,NaN,100,35,2,116,115,60
836,,NaN,,NaN,,NaN,,,,,,
837,92,NaN,72,NaN,20,NaN,100,35,3,112,113,56
838,,NaN,,NaN,,NaN,,,,,,
839,87,NaN,67,NaN,20,NaN,100,36,3,108,109,52
840,,NaN,,NaN,,NaN,,,,,,
841,86,NaN,65,NaN,20,NaN,100,36,3,106,106,50
842,,NaN,,NaN,,NaN,,,,,,
843,82,NaN,61,NaN,20,NaN,100,36,3,104,104,48
844,,NaN,,NaN,,NaN,,,,,,
845,80,NaN,60,NaN,20,NaN,100,36,3,103,103,46
846,,NaN,,NaN,,NaN,,,,,,
847,80,NaN,59,NaN,20,NaN,100,36,3,103,102,46
848,,NaN,,NaN,,NaN,,,,,,
849,79,NaN,58,NaN,20,NaN,100,36,3,103,102,46
850,,NaN,,NaN,,NaN,,,,,,
851,79,NaN,58,NaN,20,NaN,100,36,2,104,103,46
852,,NaN,,NaN,,NaN,,,,,,
853,80,NaN,58,NaN,20,NaN,100,36,2,105,104,46
854,,NaN,,NaN,,NaN,,,,,,
855,78,NaN,58,NaN,20,NaN,100,36,2,106,105,46
856,,NaN,,NaN,,NaN,,,,,,
857,78,NaN,58,NaN,20,NaN,100,36,2,106,105,45
858,,NaN,,NaN,,NaN,,,,,,
859,79,NaN,58,NaN,20,NaN,100,36,3,106,105,46
860,,NaN,,NaN,,NaN,,,,,,
861,77,NaN,57,NaN,20,NaN,100,36,3,106,105,44
862,,NaN,,NaN,,NaN,,,,,,
863,76,NaN,56,NaN,20,NaN,100,36,3,106,105,43
864,,NaN,,NaN,,NaN,,,,,,
865,78,NaN,56,NaN,20,NaN,100,36,3,106,105,44
866,,NaN,,NaN,,NaN,,,,,,
867,76,NaN,56,NaN,20,NaN,100,36,3,106,105,43
868,,NaN,,NaN,,NaN,,,,,,
869,76,NaN,55,NaN,20,NaN,100,35,3,106,105,43
870,,NaN,,NaN,,NaN,,,,,,
871,77,NaN,56,NaN,20,NaN,100,35,3,106,105,44
872,,NaN,,NaN,,NaN,,,,,,
873,75,NaN,55,NaN,20,NaN,100,35,3,106,105,44
874,,NaN,,NaN,,NaN,,,,,,
875,76,NaN,55,NaN,20,NaN,100,35,3,106,106,43
876,,NaN,,NaN,,NaN,,,,,,
877,77,NaN,56,NaN,20,NaN,100,35,2,107,106,44
878,,NaN,,NaN,,NaN,,,,,,
879,76,NaN,56,NaN,20,NaN,100,35,2,107,106,44
880,,NaN,,NaN,,NaN,,,,,,
881,76,NaN,56,NaN,20,NaN,100,35,3,107,107,45
882,,NaN,,NaN,,NaN,,,,,,
883,78,NaN,58,NaN,20,NaN,100,35,3,108,107,48
884,,NaN,,NaN,,NaN,,,,,,
885,88,NaN,64,NaN,20,NaN,100,35,3,110,108,56
886,,NaN,,NaN,,NaN,,,,,,
887,96,NaN,70,NaN,20,NaN,100,35,3,111,110,61
888,,NaN,,NaN,,NaN,,,,,,
889,99,NaN,73,NaN,20,NaN,100,35,2,112,112,62
890,,NaN,,NaN,,NaN,,,,,,
891,94,NaN,72,NaN,20,NaN,100,35,2,113,112,59
892,,NaN,,NaN,,NaN,,,,,,
893,92,NaN,71,NaN,20,NaN,100,35,2,113,112,58
894,,NaN,,NaN,,NaN,,,,,,
895,93,NaN,70,NaN,20,NaN,100,35,2,113,112,57
896,,NaN,,NaN,,NaN,,,,,,
897,89,NaN,68,NaN,20,NaN,100,35,3,113,112,54
898,,NaN,,NaN,,NaN,,,,,,
899,85,NaN,66,NaN,20,NaN,100,35,3,111,111,51
900,,NaN,,NaN,,NaN,,,,,,
901,85,NaN,65,NaN,20,NaN,100,35,3,111,110,52
902,,NaN,,NaN,,NaN,,,,,,
903,84,NaN,64,NaN,20,NaN,100,35,3,111,110,52
904,,NaN,,NaN,,NaN,,,,,,
905,85,NaN,65,NaN,20,NaN,100,35,3,111,111,52
906,,NaN,,NaN,,NaN,,,,,,
907,87,NaN,67,NaN,20,NaN,100,35,3,113,112,55
908,,NaN,,NaN,,NaN,,,,,,
909,91,NaN,70,NaN,20,NaN,100,35,3,114,113,60
910,,NaN,,NaN,,NaN,,,,,,
911,96,NaN,74,NaN,20,NaN,100,36,2,115,114,64
912,,NaN,,NaN,,NaN,,,,,,
913,100,NaN,77,NaN,20,NaN,100,36,2,116,116,66
914,,NaN,,NaN,,NaN,,,,,,
915,101,NaN,79,NaN,20,NaN,100,36,2,117,116,68
916,,NaN,,NaN,,NaN,,,,,,
917,105,NaN,83,NaN,20,NaN,100,35,2,117,117,72
918,,NaN,,NaN,,NaN,,,,,,
919,110,NaN,87,NaN,20,NaN,100,35,3,118,118,75
920,,NaN,,NaN,,NaN,,,,,,
921,109,NaN,88,NaN,20,NaN,100,35,3,119,119,74
922,,NaN,,NaN,,NaN,,,,,,
923,108,NaN,88,NaN,20,NaN,100,35,3,119,119,73
924,,NaN,,NaN,,NaN,,,,,,
925,112,NaN,88,NaN,20,NaN,100,35,3,119,119,73
926,,NaN,,NaN,,NaN,,,,,,
927,106,NaN,85,NaN,20,NaN,100,35,3,118,118,69
928,,NaN,,NaN,,NaN,,,,,,
929,102,NaN,82,NaN,20,NaN,100,35,3,117,116,63
930,,NaN,,NaN,,NaN,,,,,,
931,101,NaN,81,NaN,20,NaN,100,36,2,116,116,67
932,,NaN,,NaN,,NaN,,,,,,
933,103,NaN,83,NaN,20,NaN,100,36,2,117,116,71
934,,NaN,,NaN,,NaN,,,,,,
935,104,NaN,84,NaN,20,NaN,100,36,2,117,116,70
936,,NaN,,NaN,,NaN,,,,,,
937,102,NaN,82,NaN,20,NaN,100,36,2,117,117,66
938,,NaN,,NaN,,NaN,,,,,,
939,98,NaN,79,NaN,20,NaN,100,36,2,115,115,63
940,,NaN,,NaN,,NaN,,,,,,
941,94,NaN,76,NaN,20,NaN,100,36,3,114,113,59
942,,NaN,,NaN,,NaN,,,,,,
943,93,NaN,74,NaN,20,NaN,100,36,3,112,112,58
944,,NaN,,NaN,,NaN,,,,,,
945,91,NaN,72,NaN,20,NaN,100,36,3,112,111,57
946,,NaN,,NaN,,NaN,,,,,,
947,90,NaN,70,NaN,20,NaN,100,36,3,111,111,55
948,,NaN,,NaN,,NaN,,,,,,
949,90,NaN,69,NaN,20,NaN,100,36,2,111,110,55
950,,NaN,,NaN,,NaN,,,,,,
951,87,NaN,68,NaN,20,NaN,100,36,2,110,109,53
952,,NaN,,NaN,,NaN,,,,,,
953,87,NaN,67,NaN,20,NaN,100,36,2,110,109,53
954,,NaN,,NaN,,NaN,,,,,,
955,87,NaN,67,NaN,20,NaN,100,36,2,110,109,54
956,,NaN,,NaN,,NaN,,,,,,
957,89,NaN,67,NaN,20,NaN,100,36,3,110,109,36
958,,NaN,,NaN,,NaN,,,,,,
959,88,NaN,68,NaN,20,NaN,100,36,3,111,110,53
960,,NaN,,NaN,,NaN,,,,,,
961,89,NaN,70,NaN,20,NaN,100,36,3,112,110,58
962,,NaN,,NaN,,NaN,,,,,,
963,102,NaN,72,NaN,20,NaN,100,36,3,113,111,36
964,,NaN,,NaN,,NaN,,,,,,
965,93,NaN,73,NaN,20,NaN,100,36,3,114,113,58
966,,NaN,,NaN,,NaN,,,,,,
967,94,NaN,74,NaN,20,NaN,100,36,3,114,114,60
968,,NaN,,NaN,,NaN,,,,,,
969,91,NaN,73,NaN,20,NaN,100,36,2,113,113,58
970,,NaN,,NaN,,NaN,,,,,,
971,89,NaN,72,NaN,20,NaN,100,36,2,113,112,58
972,,NaN,,NaN,,NaN,,,,,,
973,90,NaN,71,NaN,20,NaN,100,36,2,112,112,57
974,,NaN,,NaN,,NaN,,,,,,
975,91,NaN,71,NaN,20,NaN,100,36,2,112,111,58
976,,NaN,,NaN,,NaN,,,,,,
977,90,NaN,71,NaN,20,NaN,100,36,2,112,111,58
978,,NaN,,NaN,,NaN,,,,,,
979,91,NaN,71,NaN,20,NaN,100,36,3,112,111,57
980,,NaN,,NaN,,NaN,,,,,,
981,88,NaN,70,NaN,20,NaN,100,36,3,112,111,56
982,,NaN,,NaN,,NaN,,,,,,
983,87,NaN,69,NaN,20,NaN,100,36,3,111,111,55
984,,NaN,,NaN,,NaN,,,,,,
985,89,NaN,69,NaN,20,NaN,100,36,3,111,110,56
986,,NaN,,NaN,,NaN,,,,,,
987,94,NaN,73,NaN,20,NaN,100,36,3,113,111,60
988,,NaN,,NaN,,NaN,,,,,,
989,93,NaN,75,NaN,20,NaN,100,36,3,114,114,62
990,,NaN,,NaN,,NaN,,,,,,
991,96,NaN,78,NaN,20,NaN,100,36,3,117,117,66
992,,NaN,,NaN,,NaN,,,,,,
993,117,NaN,78,NaN,20,NaN,100,36,3,118,117,43
994,,NaN,,NaN,,NaN,,,,,,
995,90,NaN,76,NaN,20,NaN,100,35,3,119,118,59
996,,NaN,,NaN,,NaN,,,,,,
997,105,NaN,72,NaN,20,NaN,100,35,3,120,118,37
998,,NaN,,NaN,,NaN,,,,,,
999,101,NaN,76,NaN,20,NaN,100,35,3,120,119,62
1000,,NaN,,NaN,,NaN,,,,,,
1001,101,NaN,81,NaN,20,NaN,100,35,3,122,120,68
1002,,NaN,,NaN,,NaN,,,,,,
1003,125,NaN,83,NaN,20,NaN,100,36,3,123,122,58
1004,,NaN,,NaN,,NaN,,,,,,
1005,117,NaN,83,NaN,20,NaN,100,36,3,124,122,62
1006,,NaN,,NaN,,NaN,,,,,,
