time,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,SNUADC/ECG_II,SNUADC/ART,Solar8000/HR
423,NaN,-10,-3,37,NaN,112,-9,19,3,100,NaN,NaN,111
424,NaN,,,,NaN,,,,,,NaN,NaN,
425,NaN,-10,-3,34,NaN,113,-5,11,-1,100,NaN,NaN,112
426,NaN,,,,NaN,,,,,,NaN,NaN,
427,NaN,-10,-3,34,NaN,114,-5,11,0,100,NaN,NaN,113
428,NaN,,,,NaN,,,,,,NaN,NaN,
429,NaN,-10,-2,34,NaN,116,-6,11,1,100,NaN,NaN,114
430,NaN,,,,NaN,,,,,,NaN,NaN,
431,NaN,-10,-3,34,NaN,115,-8,11,1,100,NaN,NaN,115
432,NaN,,,,NaN,,,,,,NaN,NaN,
433,NaN,-10,-2,43,NaN,114,-5,8,0,100,NaN,NaN,116
434,NaN,,,,NaN,,,,,,NaN,NaN,
435,NaN,-10,-2,43,NaN,112,-5,8,1,100,NaN,NaN,116
436,NaN,,,,NaN,,,,,,NaN,NaN,
437,NaN,-10,-2,43,NaN,109,-5,8,0,100,NaN,NaN,116
438,NaN,,,,NaN,,,,,,NaN,NaN,
439,NaN,-10,-2,43,NaN,107,-4,8,2,100,NaN,NaN,116
440,NaN,,,,NaN,,,,,,NaN,NaN,
441,NaN,-10,1,43,NaN,108,-3,9,7,100,NaN,NaN,117
442,NaN,,,,NaN,,,,,,NaN,NaN,
443,NaN,-10,1,43,NaN,112,,9,,100,NaN,NaN,116
444,NaN,,,,NaN,,,,,,NaN,NaN,
445,NaN,-10,-1,43,NaN,115,,9,,100,NaN,NaN,116
446,NaN,,,,NaN,,,,,,NaN,NaN,
447,NaN,-10,-2,43,NaN,117,,9,,100,NaN,NaN,115
448,NaN,,,,NaN,,,,,,NaN,NaN,
449,NaN,-10,-1,43,NaN,115,,11,,100,NaN,NaN,116
450,NaN,,,,NaN,,,,,,NaN,NaN,
451,NaN,-10,-1,43,NaN,116,,11,,100,NaN,NaN,115
452,NaN,,,,NaN,,,,,,NaN,NaN,
453,NaN,-10,-1,43,NaN,115,,11,,100,NaN,NaN,114
454,NaN,,,,NaN,,,,,,NaN,NaN,
455,NaN,-10,-2,43,NaN,115,-2,11,-2,100,NaN,NaN,115
456,NaN,,,,NaN,,,,,,NaN,NaN,
457,NaN,-10,-2,42,NaN,115,-6,12,2,100,NaN,NaN,114
458,NaN,,,,NaN,,,,,,NaN,NaN,
459,NaN,-10,-2,42,NaN,115,-5,12,1,100,NaN,NaN,114
460,NaN,,,,NaN,,,,,,NaN,NaN,
461,NaN,-10,-2,42,NaN,114,-5,12,1,100,NaN,NaN,114
462,NaN,,,,NaN,,,,,,NaN,NaN,
463,NaN,-10,-2,43,NaN,114,-11,12,5,100,NaN,NaN,113
464,NaN,,,,NaN,,,,,,NaN,NaN,
465,NaN,-10,-3,43,NaN,114,-6,12,0,100,NaN,NaN,113
466,NaN,,,,NaN,,,,,,NaN,NaN,
467,NaN,-10,-2,43,NaN,115,-4,12,0,100,NaN,NaN,113
468,NaN,,,,NaN,,,,,,NaN,NaN,
469,NaN,-10,-2,43,NaN,114,-7,12,2,100,NaN,NaN,113
470,NaN,,,,NaN,,,,,,NaN,NaN,
471,NaN,-10,-2,43,NaN,114,-4,12,0,100,NaN,NaN,113
472,NaN,,,,NaN,,,,,,NaN,NaN,
473,NaN,-10,-2,43,NaN,114,-5,12,0,100,NaN,NaN,114
474,NaN,,,,NaN,,,,,,NaN,NaN,
475,NaN,-10,-3,43,NaN,115,-6,12,1,100,NaN,NaN,114
476,NaN,,,,NaN,,,,,,NaN,NaN,
477,NaN,-10,-3,43,NaN,116,-4,12,1,100,NaN,NaN,115
478,NaN,,,,NaN,,,,,,NaN,NaN,
479,NaN,-10,-2,42,NaN,116,-4,12,0,100,NaN,NaN,116
480,NaN,,,,NaN,,,,,,NaN,NaN,
481,NaN,-10,-3,42,NaN,117,-7,12,2,100,NaN,NaN,117
482,NaN,,,,NaN,,,,,,NaN,NaN,
483,NaN,-10,-3,42,NaN,118,-5,12,0,100,NaN,NaN,118
484,NaN,,,,NaN,,,,,,NaN,NaN,
485,NaN,-10,-2,42,NaN,118,-4,12,0,100,NaN,NaN,118
486,NaN,,,,NaN,,,,,,NaN,NaN,
487,NaN,-10,-2,42,NaN,118,-4,12,1,100,NaN,NaN,119
488,NaN,,,,NaN,,,,,,NaN,NaN,
489,NaN,-10,-2,42,NaN,118,,12,,100,NaN,NaN,118
490,NaN,,,,NaN,,,,,,NaN,NaN,
491,NaN,-10,-2,42,NaN,117,,12,,100,NaN,NaN,116
492,NaN,,,,NaN,,,,,,NaN,NaN,
493,NaN,-10,-3,42,NaN,116,,12,,100,NaN,NaN,115
494,NaN,,,,NaN,,,,,,NaN,NaN,
495,NaN,-10,-3,42,NaN,115,,12,,100,NaN,NaN,115
496,NaN,,,,NaN,,,,,,NaN,NaN,
497,NaN,-10,-3,42,NaN,114,,12,,100,NaN,NaN,114
498,NaN,,,,NaN,,,,,,NaN,NaN,
499,NaN,-10,-2,42,NaN,114,-7,12,3,100,NaN,NaN,114
500,NaN,,,,NaN,,,,,,NaN,NaN,
501,NaN,-10,-2,42,NaN,115,-5,12,0,100,NaN,NaN,114
502,NaN,,,,NaN,,,,,,NaN,NaN,
503,NaN,-10,-2,42,NaN,115,-4,12,0,100,NaN,NaN,120
504,NaN,,,,NaN,,,,,,NaN,NaN,
505,NaN,-10,-2,42,NaN,115,-4,12,0,100,NaN,NaN,114
506,NaN,,,,NaN,,,,,,NaN,NaN,
507,NaN,-10,-2,42,NaN,115,-4,12,0,100,NaN,NaN,108
508,NaN,,,,NaN,,,,,,NaN,NaN,
509,NaN,-10,-2,42,NaN,114,-4,12,0,100,NaN,NaN,115
510,NaN,,,,NaN,,,,,,NaN,NaN,
511,NaN,-10,-2,42,NaN,114,-2,12,-2,100,NaN,NaN,110
512,NaN,,,,NaN,,,,,,NaN,NaN,
513,NaN,-10,-2,42,NaN,114,,12,,100,NaN,NaN,118
514,NaN,,,,NaN,,,,,,NaN,NaN,
515,NaN,-10,-2,42,NaN,113,,12,,100,NaN,NaN,112
516,NaN,,,,NaN,,,,,,NaN,NaN,
517,NaN,-10,-2,42,NaN,113,,12,,100,NaN,NaN,112
518,NaN,,,,NaN,,,,,,NaN,NaN,
519,NaN,-10,-2,42,NaN,112,,12,,100,NaN,NaN,111
520,NaN,,,,NaN,,,,,,NaN,NaN,
521,NaN,-10,-2,42,NaN,111,,12,,100,NaN,NaN,110
522,NaN,,,,NaN,,,,,,NaN,NaN,
523,NaN,-10,-2,42,NaN,111,,12,,100,NaN,NaN,110
524,NaN,,,,NaN,,,,,,NaN,NaN,
525,NaN,-10,-2,42,NaN,111,-4,12,1,100,NaN,NaN,110
526,NaN,,,,NaN,,,,,,NaN,NaN,
527,NaN,-10,-3,42,NaN,110,-3,12,-3,100,NaN,NaN,110
528,NaN,,,,NaN,,,,,,NaN,NaN,
529,NaN,-10,-3,42,NaN,109,-3,12,-3,100,NaN,NaN,109
530,NaN,,,,NaN,,,,,,NaN,NaN,
531,NaN,-10,-3,42,NaN,109,-3,12,-3,100,NaN,NaN,109
532,NaN,,,,NaN,,,,,,NaN,NaN,
533,NaN,-10,-3,42,NaN,109,-5,12,0,100,NaN,NaN,108
534,NaN,,,,NaN,,,,,,NaN,NaN,
535,NaN,-10,-3,41,NaN,108,-5,12,0,100,NaN,NaN,108
536,NaN,,,,NaN,,,,,,NaN,NaN,
537,NaN,-10,-3,41,NaN,108,-3,12,-3,100,NaN,NaN,108
538,NaN,,,,NaN,,,,,,NaN,NaN,
539,NaN,-10,-3,41,NaN,108,-3,12,-3,100,NaN,NaN,107
540,NaN,,,,NaN,,,,,,NaN,NaN,
541,NaN,-10,-2,41,NaN,108,-2,12,-2,100,NaN,NaN,107
542,NaN,,,,NaN,,,,,,NaN,NaN,
543,NaN,-10,-2,41,NaN,108,-2,12,-2,100,NaN,NaN,107
544,NaN,,,,NaN,,,,,,NaN,NaN,
545,NaN,-10,-2,41,NaN,108,-2,12,-2,100,NaN,NaN,107
546,NaN,,,,NaN,,,,,,NaN,NaN,
547,NaN,-10,-2,41,NaN,107,-2,12,-2,100,NaN,NaN,107
548,NaN,,,,NaN,,,,,,NaN,NaN,
549,NaN,-10,-2,41,NaN,107,-2,12,-2,100,NaN,NaN,107
550,NaN,,,,NaN,,,,,,NaN,NaN,
551,NaN,-10,-2,41,NaN,106,-2,12,-2,100,NaN,NaN,106
552,NaN,,,,NaN,,,,,,NaN,NaN,
553,NaN,-10,-3,41,NaN,106,-3,12,-3,100,NaN,NaN,106
554,NaN,,,,NaN,,,,,,NaN,NaN,
555,NaN,-10,-3,41,NaN,105,-3,12,-3,100,NaN,NaN,105
556,NaN,,,,NaN,,,,,,NaN,NaN,
557,NaN,-10,-2,41,NaN,105,-2,12,-2,100,NaN,NaN,105
558,NaN,,,,NaN,,,,,,NaN,NaN,
559,NaN,-10,-2,41,NaN,105,-2,12,-2,100,NaN,NaN,104
560,NaN,,,,NaN,,,,,,NaN,NaN,
561,NaN,-10,-1,41,NaN,104,-17,12,15,100,NaN,NaN,104
562,NaN,,,,NaN,,,,,,NaN,NaN,
563,NaN,-10,5,41,NaN,102,-11,12,27,100,NaN,NaN,104
564,NaN,,,,NaN,,,,,,NaN,NaN,
565,NaN,-10,1,41,NaN,102,-75,12,81,100,NaN,NaN,104
566,NaN,,,,NaN,,,,,,NaN,NaN,
567,NaN,-10,1,41,NaN,102,-75,12,81,100,NaN,NaN,103
568,NaN,,,,NaN,,,,,,NaN,NaN,
569,NaN,-10,71,41,NaN,103,71,12,71,100,NaN,NaN,103
570,NaN,,,,NaN,,,,,,NaN,NaN,
571,NaN,-10,60,41,NaN,103,11,12,75,100,NaN,NaN,103
572,NaN,,,,NaN,,,,,,NaN,NaN,
573,NaN,-10,48,41,NaN,103,28,12,68,100,NaN,NaN,103
574,NaN,,,,NaN,,,,,,NaN,NaN,
575,NaN,-10,46,41,NaN,105,33,12,69,100,NaN,NaN,103
576,NaN,,,,NaN,,,,,,NaN,NaN,
577,NaN,-10,43,41,NaN,104,27,12,65,100,NaN,NaN,103
578,NaN,,,,NaN,,,,,,NaN,NaN,
579,NaN,-10,44,41,NaN,103,32,12,68,100,NaN,NaN,102
580,NaN,,,,NaN,,,,,,NaN,NaN,
581,NaN,-10,44,41,NaN,103,31,12,70,100,NaN,NaN,102
582,NaN,,,,NaN,,,,,,NaN,NaN,
583,NaN,-10,44,41,NaN,102,31,12,68,100,NaN,NaN,102
584,NaN,,,,NaN,,,,,,NaN,NaN,
585,NaN,-10,44,41,NaN,101,1,12,89,100,NaN,NaN,101
586,NaN,,,,NaN,,,,,,NaN,NaN,
587,NaN,-10,43,41,NaN,100,12,12,69,100,NaN,NaN,100
588,NaN,,,,NaN,,,,,,NaN,NaN,
589,NaN,-10,44,41,NaN,99,28,12,65,100,NaN,NaN,99
590,NaN,,,,NaN,,,,,,NaN,NaN,
591,NaN,-10,42,40,NaN,99,23,12,59,100,NaN,NaN,99
592,NaN,,,,NaN,,,,,,NaN,NaN,
593,NaN,-10,42,40,NaN,99,24,12,64,100,NaN,NaN,98
594,NaN,,,,NaN,,,,,,NaN,NaN,
595,NaN,-10,44,40,NaN,99,30,12,71,100,NaN,NaN,98
596,NaN,,,,NaN,,,,,,NaN,NaN,
597,NaN,-10,43,40,NaN,98,30,12,67,100,NaN,NaN,98
598,NaN,,,,NaN,,,,,,NaN,NaN,
599,NaN,-10,43,40,NaN,98,32,12,70,100,NaN,NaN,97
600,NaN,,,,NaN,,,,,,NaN,NaN,
601,NaN,-10,43,40,NaN,97,30,12,70,100,NaN,NaN,97
602,NaN,,,,NaN,,,,,,NaN,NaN,
603,NaN,-10,43,40,NaN,95,31,12,67,100,NaN,NaN,96
604,NaN,,,,NaN,,,,,,NaN,NaN,
605,NaN,-10,43,40,NaN,95,30,12,71,100,NaN,NaN,96
606,NaN,,,,NaN,,,,,,NaN,NaN,
607,NaN,-10,43,40,NaN,94,31,12,67,100,NaN,NaN,96
608,NaN,,,,NaN,,,,,,NaN,NaN,
609,NaN,-10,43,40,NaN,94,31,12,69,100,NaN,NaN,96
610,NaN,,,,NaN,,,,,,NaN,NaN,
611,NaN,-10,43,40,NaN,96,32,12,70,100,NaN,NaN,96
612,NaN,,,,NaN,,,,,,NaN,NaN,
613,NaN,-10,44,40,NaN,96,34,12,70,100,NaN,NaN,95
614,NaN,,,,NaN,,,,,,NaN,NaN,
615,NaN,-10,52,40,NaN,96,23,12,85,100,NaN,NaN,95
616,NaN,,,,NaN,,,,,,NaN,NaN,
617,NaN,-10,57,40,NaN,95,43,12,85,100,NaN,NaN,95
618,NaN,,,,NaN,,,,,,NaN,NaN,
619,NaN,-10,67,40,NaN,96,44,12,108,100,NaN,NaN,95
620,NaN,,,,NaN,,,,,,NaN,NaN,
621,NaN,-10,79,40,NaN,96,62,12,132,100,NaN,NaN,95
622,NaN,,,,NaN,,,,,,NaN,NaN,
623,NaN,-10,88,40,NaN,96,68,12,145,100,NaN,NaN,95
624,NaN,,,,NaN,,,,,,NaN,NaN,
625,NaN,-10,99,40,NaN,95,77,12,166,100,NaN,NaN,96
626,NaN,,,,NaN,,,,,,NaN,NaN,
627,NaN,-10,107,40,NaN,95,82,12,173,100,NaN,NaN,96
628,NaN,,,,NaN,,,,,,NaN,NaN,
629,NaN,-10,116,40,NaN,95,87,12,190,100,NaN,NaN,96
630,NaN,,,,NaN,,,,,,NaN,NaN,
631,NaN,-10,123,40,NaN,97,91,12,200,99,NaN,NaN,97
632,NaN,,,,NaN,,,,,,NaN,NaN,
633,NaN,-10,130,40,NaN,100,94,12,213,99,NaN,NaN,98
634,NaN,,,,NaN,,,,,,NaN,NaN,
635,NaN,-10,135,40,NaN,100,96,12,223,99,NaN,NaN,99
636,NaN,,,,NaN,,,,,,NaN,NaN,
637,NaN,-10,137,40,NaN,101,96,12,226,99,NaN,NaN,100
638,NaN,,,,NaN,,,,,,NaN,NaN,
639,NaN,-10,137,39,NaN,100,99,12,219,99,NaN,NaN,99
640,NaN,,,,NaN,,,,,,NaN,NaN,
641,NaN,-10,140,39,NaN,97,98,12,235,99,NaN,NaN,99
642,NaN,,,,NaN,,,,,,NaN,NaN,
643,NaN,-10,141,39,NaN,97,98,12,237,99,NaN,NaN,99
644,NaN,,,,NaN,,,,,,NaN,NaN,
645,NaN,-10,143,39,NaN,96,99,12,242,99,NaN,NaN,99
646,NaN,,,,NaN,,,,,,NaN,NaN,
647,NaN,-10,148,40,NaN,98,110,12,242,99,NaN,NaN,98
648,NaN,,,,NaN,,,,,,NaN,NaN,
649,NaN,-10,136,40,NaN,98,91,12,237,99,NaN,NaN,97
650,NaN,,,,NaN,,,,,,NaN,NaN,
651,NaN,-10,139,40,NaN,97,96,12,238,99,NaN,NaN,97
652,NaN,,,,NaN,,,,,,NaN,NaN,
653,NaN,-10,142,40,NaN,97,98,12,241,99,NaN,NaN,87
654,NaN,,,,NaN,,,,,,NaN,NaN,
655,NaN,-10,145,40,NaN,96,101,12,245,99,NaN,NaN,87
656,NaN,,,,NaN,,,,,,NaN,NaN,
657,NaN,-10,145,40,NaN,96,100,12,244,100,NaN,NaN,96
658,NaN,,,,NaN,,,,,,NaN,NaN,
659,NaN,-10,145,40,NaN,95,101,12,244,100,NaN,NaN,95
660,NaN,,,,NaN,,,,,,NaN,NaN,
661,NaN,-10,146,40,NaN,94,101,12,244,100,NaN,NaN,94
662,NaN,,,,NaN,,,,,,NaN,NaN,
663,NaN,-10,145,40,NaN,94,100,12,243,100,NaN,NaN,94
664,NaN,,,,NaN,,,,,,NaN,NaN,
665,NaN,-10,146,40,NaN,94,101,12,246,100,NaN,NaN,93
666,NaN,,,,NaN,,,,,,NaN,NaN,
667,NaN,-10,146,40,NaN,93,101,12,244,100,NaN,NaN,93
668,NaN,,,,NaN,,,,,,NaN,NaN,
669,NaN,-10,146,40,NaN,93,101,12,244,100,NaN,NaN,93
670,NaN,,,,NaN,,,,,,NaN,NaN,
671,NaN,-10,146,40,NaN,93,101,12,246,100,NaN,NaN,92
672,NaN,,,,NaN,,,,,,NaN,NaN,
673,NaN,-10,146,40,NaN,92,101,12,245,100,NaN,NaN,92
674,NaN,,,,NaN,,,,,,NaN,NaN,
675,NaN,-10,147,40,NaN,92,101,12,248,100,NaN,NaN,92
676,NaN,,,,NaN,,,,,,NaN,NaN,
677,NaN,-10,146,40,NaN,92,101,12,246,100,NaN,NaN,91
678,NaN,,,,NaN,,,,,,NaN,NaN,
679,NaN,-10,146,40,NaN,92,101,12,247,100,NaN,NaN,91
680,NaN,,,,NaN,,,,,,NaN,NaN,
681,NaN,-10,146,40,NaN,92,100,12,247,100,NaN,NaN,91
682,NaN,,,,NaN,,,,,,NaN,NaN,
683,NaN,-10,146,40,NaN,92,100,12,246,100,NaN,NaN,91
684,NaN,,,,NaN,,,,,,NaN,NaN,
685,NaN,-10,147,40,NaN,91,101,12,249,100,NaN,NaN,90
686,NaN,,,,NaN,,,,,,NaN,NaN,
687,NaN,-10,147,39,NaN,92,100,12,246,100,NaN,NaN,91
688,NaN,,,,NaN,,,,,,NaN,NaN,
689,NaN,-10,146,39,NaN,92,100,12,246,100,NaN,NaN,91
690,NaN,,,,NaN,,,,,,NaN,NaN,
691,NaN,-10,146,39,NaN,92,99,12,246,100,NaN,NaN,92
692,NaN,,,,NaN,,,,,,NaN,NaN,
693,NaN,-10,146,39,NaN,92,99,12,245,100,NaN,NaN,92
694,NaN,,,,NaN,,,,,,NaN,NaN,
695,NaN,-10,146,40,NaN,92,99,12,247,100,NaN,NaN,92
696,NaN,,,,NaN,,,,,,NaN,NaN,
697,NaN,-10,146,40,NaN,92,99,12,245,100,NaN,NaN,91
698,NaN,,,,NaN,,,,,,NaN,NaN,
699,NaN,-10,147,40,NaN,91,110,12,241,100,NaN,NaN,91
700,NaN,,,,NaN,,,,,,NaN,NaN,
701,NaN,-10,142,40,NaN,91,108,12,232,100,NaN,NaN,94
702,NaN,,,,NaN,,,,,,NaN,NaN,
703,NaN,-10,140,39,NaN,86,107,12,231,100,NaN,NaN,95
704,NaN,,,,NaN,,,,,,NaN,NaN,
705,NaN,-10,142,39,NaN,82,110,12,236,100,NaN,NaN,93
706,NaN,,,,NaN,,,,,,NaN,NaN,
707,NaN,-10,134,39,NaN,73,96,12,220,100,NaN,NaN,92
708,NaN,,,,NaN,,,,,,NaN,NaN,
709,NaN,-10,141,39,NaN,62,110,12,233,100,NaN,NaN,93
710,NaN,,,,NaN,,,,,,NaN,NaN,
711,NaN,-10,134,39,NaN,55,97,12,220,100,NaN,NaN,93
712,NaN,,,,NaN,,,,,,NaN,NaN,
713,NaN,-10,142,39,NaN,47,110,12,231,100,NaN,NaN,93
714,NaN,,,,NaN,,,,,,NaN,NaN,
715,NaN,-10,142,39,NaN,47,111,12,231,100,NaN,NaN,94
716,NaN,,,,NaN,,,,,,NaN,NaN,
717,NaN,-10,135,39,NaN,47,99,12,219,100,NaN,NaN,95
718,NaN,,,,NaN,,,,,,NaN,NaN,
719,NaN,-10,143,,NaN,48,111,,234,100,NaN,NaN,94
720,NaN,,,,NaN,,,,,,NaN,NaN,
721,NaN,-10,136,,NaN,48,99,,217,100,NaN,NaN,95
722,NaN,,,,NaN,,,,,,NaN,NaN,
723,NaN,-10,143,,NaN,48,111,,231,100,NaN,NaN,96
724,NaN,,,,NaN,,,,,,NaN,NaN,
725,NaN,-10,142,,NaN,48,111,,229,100,NaN,NaN,97
726,NaN,,,,NaN,,,,,,NaN,NaN,
727,NaN,-10,135,,NaN,48,100,,213,100,NaN,NaN,97
728,NaN,,,,NaN,,,,,,NaN,NaN,
729,NaN,-10,137,,NaN,49,99,,205,100,NaN,NaN,96
730,NaN,,,,NaN,,,,,,NaN,NaN,
731,NaN,-10,141,,NaN,49,111,,228,100,NaN,NaN,96
732,NaN,,,,NaN,,,,,,NaN,NaN,
733,NaN,-10,135,,NaN,49,94,,215,100,NaN,NaN,98
734,NaN,,,,NaN,,,,,,NaN,NaN,
735,NaN,-10,142,,NaN,49,104,,228,100,NaN,NaN,100
736,NaN,,,,NaN,,,,,,NaN,NaN,
737,NaN,-10,141,,NaN,50,104,,230,100,NaN,NaN,101
738,NaN,,,,NaN,,,,,,NaN,NaN,
739,NaN,-10,134,,NaN,50,96,,214,100,NaN,NaN,101
740,NaN,,,,NaN,,,,,,NaN,NaN,
741,NaN,-10,140,,NaN,50,105,,225,100,NaN,NaN,102
742,NaN,,,,NaN,,,,,,NaN,NaN,
743,NaN,-10,138,,NaN,50,102,,220,100,NaN,NaN,102
744,NaN,,,,NaN,,,,,,NaN,NaN,
745,NaN,-10,136,,NaN,51,96,,220,100,NaN,NaN,102
746,NaN,,,,NaN,,,,,,NaN,NaN,
747,NaN,-10,140,,NaN,52,96,,227,100,NaN,NaN,99
748,NaN,,,,NaN,,,,,,NaN,NaN,
749,NaN,-10,141,,NaN,59,97,,228,100,NaN,NaN,103
750,NaN,,,,NaN,,,,,,NaN,NaN,
751,NaN,-10,141,,NaN,75,98,,227,100,NaN,NaN,104
752,NaN,,,,NaN,,,,,,NaN,NaN,
753,NaN,-10,141,,NaN,105,98,,227,100,NaN,NaN,104
754,NaN,,,,NaN,,,,,,NaN,NaN,
755,NaN,-10,140,,NaN,105,96,,228,100,NaN,NaN,105
756,NaN,,,,NaN,,,,,,NaN,NaN,
757,NaN,-10,139,,NaN,106,96,,222,100,NaN,NaN,105
758,NaN,,,,NaN,,,,,,NaN,NaN,
759,NaN,-10,139,,NaN,107,95,,224,100,NaN,NaN,107
760,NaN,,,,NaN,,,,,,NaN,NaN,
761,NaN,-10,139,,NaN,107,95,,225,100,NaN,NaN,107
762,NaN,,,,NaN,,,,,,NaN,NaN,
763,NaN,-10,139,,NaN,107,96,,226,100,NaN,NaN,107
764,NaN,,,,NaN,,,,,,NaN,NaN,
765,NaN,-10,138,,NaN,108,94,,227,100,NaN,NaN,107
766,NaN,,,,NaN,,,,,,NaN,NaN,
767,NaN,-10,137,,NaN,108,93,,224,100,NaN,NaN,108
768,NaN,,,,NaN,,,,,,NaN,NaN,
769,NaN,-10,136,,NaN,108,93,,223,100,NaN,NaN,108
770,NaN,,,,NaN,,,,,,NaN,NaN,
771,NaN,-10,135,,NaN,109,92,,222,100,NaN,NaN,108
772,NaN,,,,NaN,,,,,,NaN,NaN,
773,NaN,-10,134,,NaN,109,91,,220,100,NaN,NaN,108
774,NaN,,,,NaN,,,,,,NaN,NaN,
775,NaN,-10,134,,NaN,109,92,,219,100,NaN,NaN,109
776,NaN,,,,NaN,,,,,,NaN,NaN,
777,NaN,-10,133,,NaN,110,90,,216,100,NaN,NaN,109
778,NaN,,,,NaN,,,,,,NaN,NaN,
779,NaN,-10,132,,NaN,110,90,,215,100,NaN,NaN,109
780,NaN,,,,NaN,,,,,,NaN,NaN,
781,NaN,-10,131,,NaN,110,90,,212,100,NaN,NaN,109
782,NaN,,,,NaN,,,,,,NaN,NaN,
783,NaN,-10,131,,NaN,110,92,,213,100,NaN,NaN,110
784,NaN,,,,NaN,,,,,,NaN,NaN,
785,NaN,-10,131,,NaN,111,90,,210,100,NaN,NaN,110
786,NaN,,,,NaN,,,,,,NaN,NaN,
787,NaN,-10,130,,NaN,111,90,,208,100,NaN,NaN,110
788,NaN,,,,NaN,,,,,,NaN,NaN,
789,NaN,-10,130,,NaN,111,91,,207,100,NaN,NaN,110
790,NaN,,,,NaN,,,,,,NaN,NaN,
791,NaN,-10,130,,NaN,111,89,,205,100,NaN,NaN,110
792,NaN,,,,NaN,,,,,,NaN,NaN,
793,NaN,-10,129,,NaN,111,89,,205,100,NaN,NaN,110
794,NaN,,,,NaN,,,,,,NaN,NaN,
795,NaN,-10,129,,NaN,111,88,,203,100,NaN,NaN,111
796,NaN,,,,NaN,,,,,,NaN,NaN,
797,NaN,-10,128,,NaN,112,89,,203,100,NaN,NaN,111
798,NaN,,,,NaN,,,,,,NaN,NaN,
799,NaN,-10,128,,NaN,112,89,,203,100,NaN,NaN,111
800,NaN,,,,NaN,,,,,,NaN,NaN,
801,NaN,-10,128,,NaN,112,89,,202,100,NaN,NaN,111
802,NaN,,,,NaN,,,,,,NaN,NaN,
803,NaN,-10,127,,NaN,112,88,,201,100,NaN,NaN,111
804,NaN,,,,NaN,,,,,,NaN,NaN,
805,NaN,-10,127,,NaN,112,87,,202,100,NaN,NaN,111
806,NaN,,,,NaN,,,,,,NaN,NaN,
807,NaN,-10,127,,NaN,112,87,,204,100,NaN,NaN,111
808,NaN,,,,NaN,,,,,,NaN,NaN,
809,NaN,-10,127,,NaN,112,89,,205,100,NaN,NaN,112
810,NaN,,,,NaN,,,,,,NaN,NaN,
811,NaN,-10,126,,NaN,112,87,,203,100,NaN,NaN,112
812,NaN,,,,NaN,,,,,,NaN,NaN,
813,NaN,-10,126,,NaN,112,86,,202,100,NaN,NaN,112
814,NaN,,,,NaN,,,,,,NaN,NaN,
815,NaN,-10,127,,NaN,112,88,,203,100,NaN,NaN,112
816,NaN,,,,NaN,,,,,,NaN,NaN,
817,NaN,-10,127,,NaN,112,87,,202,100,NaN,NaN,112
818,NaN,,,,NaN,,,,,,NaN,NaN,
819,NaN,-10,126,,NaN,113,89,,202,100,NaN,NaN,112
820,NaN,,,,NaN,,,,,,NaN,NaN,
821,NaN,-10,126,,NaN,113,89,,203,100,NaN,NaN,112
822,NaN,,,,NaN,,,,,,NaN,NaN,
823,NaN,-10,126,,NaN,113,88,,200,100,NaN,NaN,112
824,NaN,,,,NaN,,,,,,NaN,NaN,
825,NaN,-10,126,,NaN,113,89,,200,100,NaN,NaN,112
826,NaN,,,,NaN,,,,,,NaN,NaN,
827,NaN,-10,125,,NaN,113,87,,201,100,NaN,NaN,112
828,NaN,,,,NaN,,,,,,NaN,NaN,
829,NaN,-10,125,,NaN,113,89,,201,100,NaN,NaN,113
830,NaN,,,,NaN,,,,,,NaN,NaN,
831,NaN,-10,125,,NaN,113,86,,198,100,NaN,NaN,113
832,NaN,,,,NaN,,,,,,NaN,NaN,
833,NaN,-10,124,25,NaN,113,86,26,197,100,NaN,NaN,113
834,NaN,,,,NaN,,,,,,NaN,NaN,
835,NaN,-10,124,25,NaN,113,86,26,196,100,NaN,NaN,112
836,NaN,,,,NaN,,,,,,NaN,NaN,
837,NaN,-10,123,25,NaN,113,86,26,195,100,NaN,NaN,112
838,NaN,,,,NaN,,,,,,NaN,NaN,
839,NaN,-10,123,25,NaN,112,87,26,196,100,NaN,NaN,112
840,NaN,,,,NaN,,,,,,NaN,NaN,
841,NaN,-10,123,25,NaN,112,84,25,197,100,NaN,NaN,112
842,NaN,,,,NaN,,,,,,NaN,NaN,
843,NaN,-10,122,25,NaN,112,85,25,195,100,NaN,NaN,111
844,NaN,,,,NaN,,,,,,NaN,NaN,
845,NaN,-10,123,25,NaN,112,84,25,196,100,NaN,NaN,111
846,NaN,,,,NaN,,,,,,NaN,NaN,
847,NaN,-10,122,25,NaN,111,84,25,194,100,NaN,NaN,111
848,NaN,,,,NaN,,,,,,NaN,NaN,
849,NaN,-10,122,29,NaN,112,85,25,195,100,NaN,NaN,111
850,NaN,,,,NaN,,,,,,NaN,NaN,
851,NaN,-10,122,29,NaN,111,84,25,195,100,NaN,NaN,111
852,NaN,,,,NaN,,,,,,NaN,NaN,
853,NaN,-10,122,29,NaN,111,84,25,194,100,NaN,NaN,111
854,NaN,,,,NaN,,,,,,NaN,NaN,
