time,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART
437,,NaN,,,,,NaN,,,NaN,,,NaN
438,,NaN,,69,69,,NaN,,,NaN,-10,100,NaN
439,,NaN,,,,,NaN,,,NaN,,,NaN
440,,NaN,,69,70,,NaN,,,NaN,-12,100,NaN
441,,NaN,,,,,NaN,,,NaN,,,NaN
442,,NaN,,70,70,,NaN,,,NaN,-12,100,NaN
443,,NaN,,,,,NaN,,,NaN,,,NaN
444,,NaN,,70,70,,NaN,,,NaN,-12,100,NaN
445,,NaN,,,,,NaN,,,NaN,,,NaN
446,,NaN,,70,70,-12,NaN,,-12,NaN,-12,100,NaN
447,,NaN,,,,,NaN,,,NaN,,,NaN
448,,NaN,,70,70,-12,NaN,,-12,NaN,-12,100,NaN
449,,NaN,,,,,NaN,,,NaN,,,NaN
450,,NaN,,70,70,0,NaN,,-28,NaN,-15,100,NaN
451,,NaN,,,,,NaN,,,NaN,,,NaN
452,,NaN,,70,70,0,NaN,,-28,NaN,-15,100,NaN
453,,NaN,,,,,NaN,,,NaN,,,NaN
454,,NaN,,70,71,0,NaN,,-28,NaN,-15,100,NaN
455,,NaN,,,,,NaN,,,NaN,,,NaN
456,,NaN,,70,70,-15,NaN,,-17,NaN,-15,100,NaN
457,,NaN,,,,,NaN,,,NaN,,,NaN
458,,NaN,,69,70,-15,NaN,,-17,NaN,-15,100,NaN
459,,NaN,,,,,NaN,,,NaN,,,NaN
460,,NaN,,69,70,-16,NaN,,-16,NaN,-16,100,NaN
461,,NaN,,,,,NaN,,,NaN,,,NaN
462,,NaN,,69,69,-16,NaN,,-16,NaN,-16,100,NaN
463,,NaN,,,,,NaN,,,NaN,,,NaN
464,,NaN,,68,69,-16,NaN,,-16,NaN,-16,100,NaN
465,,NaN,,,,,NaN,,,NaN,,,NaN
466,,NaN,,68,69,-16,NaN,,-16,NaN,-16,100,NaN
467,,NaN,,,,,NaN,,,NaN,,,NaN
468,,NaN,,68,69,-14,NaN,,-14,NaN,-14,100,NaN
469,,NaN,,,,,NaN,,,NaN,,,NaN
470,,NaN,,68,69,-14,NaN,,-14,NaN,-14,100,NaN
471,,NaN,,,,,NaN,,,NaN,,,NaN
472,,NaN,,69,69,-16,NaN,,-16,NaN,-16,100,NaN
473,,NaN,,,,,NaN,,,NaN,,,NaN
474,,NaN,,69,69,-16,NaN,,-16,NaN,-16,100,NaN
475,,NaN,,,,,NaN,,,NaN,,,NaN
476,,NaN,,70,70,-16,NaN,,-16,NaN,-16,100,NaN
477,,NaN,,,,,NaN,,,NaN,,,NaN
478,,NaN,,70,70,-16,NaN,,-16,NaN,-16,100,NaN
479,,NaN,,,,,NaN,,,NaN,,,NaN
480,,NaN,,69,70,-16,NaN,,-16,NaN,-16,100,NaN
481,,NaN,,,,,NaN,,,NaN,,,NaN
482,,NaN,,69,70,-16,NaN,,-16,NaN,-16,100,NaN
483,,NaN,,,,,NaN,,,NaN,,,NaN
484,,NaN,,68,69,-17,NaN,,-17,NaN,-17,100,NaN
485,,NaN,,,,,NaN,,,NaN,,,NaN
486,,NaN,,69,69,-17,NaN,,-17,NaN,-17,100,NaN
487,,NaN,,,,,NaN,,,NaN,,,NaN
488,,NaN,,69,69,-15,NaN,,-15,NaN,-15,100,NaN
489,,NaN,,,,,NaN,,,NaN,,,NaN
490,,NaN,,69,70,-15,NaN,,-15,NaN,-15,100,NaN
491,,NaN,,,,,NaN,,,NaN,,,NaN
492,,NaN,,69,70,-14,NaN,,-14,NaN,-14,100,NaN
493,,NaN,,,,,NaN,,,NaN,,,NaN
494,,NaN,,69,69,-14,NaN,,-14,NaN,-14,100,NaN
495,,NaN,,,,,NaN,,,NaN,,,NaN
496,,NaN,,68,69,-16,NaN,,-16,NaN,-16,100,NaN
497,,NaN,,,,,NaN,,,NaN,,,NaN
498,,NaN,,68,69,-13,NaN,,-21,NaN,-16,100,NaN
499,,NaN,,,,,NaN,,,NaN,,,NaN
500,,NaN,,67,68,-13,NaN,,-17,NaN,-16,100,NaN
501,,NaN,,,,,NaN,,,NaN,,,NaN
502,,NaN,,67,68,-14,NaN,,-17,NaN,-16,100,NaN
503,,NaN,,,,,NaN,,,NaN,,,NaN
504,,NaN,,68,68,1,NaN,,-27,NaN,-16,100,NaN
505,,NaN,,,,,NaN,,,NaN,,,NaN
506,,NaN,,68,68,1,NaN,,-27,NaN,-16,100,NaN
507,,NaN,,,,,NaN,,,NaN,,,NaN
508,,NaN,,68,69,-2,NaN,,-23,NaN,-15,100,NaN
509,,NaN,,,,,NaN,,,NaN,,,NaN
510,,NaN,,69,69,-2,NaN,,-23,NaN,-15,100,NaN
511,,NaN,,,,,NaN,,,NaN,,,NaN
512,,NaN,,70,70,-10,NaN,,-18,NaN,-15,100,NaN
513,,NaN,,,,,NaN,,,NaN,,,NaN
514,,NaN,,71,71,,NaN,,,NaN,-14,100,NaN
515,,NaN,,,,,NaN,,,NaN,,,NaN
516,,NaN,,71,71,,NaN,,,NaN,-13,100,NaN
517,,NaN,,,,,NaN,,,NaN,,,NaN
518,,NaN,,71,72,,NaN,,,NaN,-13,100,NaN
519,,NaN,,,,,NaN,,,NaN,,,NaN
520,,NaN,,72,72,,NaN,,,NaN,-14,100,NaN
521,,NaN,,,,,NaN,,,NaN,,,NaN
522,,NaN,,72,72,,NaN,,,NaN,-14,100,NaN
523,,NaN,,,,,NaN,,,NaN,,,NaN
524,,NaN,,74,74,,NaN,,,NaN,-14,99,NaN
525,,NaN,,,,,NaN,,,NaN,,,NaN
526,,NaN,,78,76,-13,NaN,,-15,NaN,-14,100,NaN
527,,NaN,,,,,NaN,,,NaN,,,NaN
528,,NaN,,82,80,-10,NaN,,-17,NaN,-14,100,NaN
529,,NaN,,,,,NaN,,,NaN,,,NaN
530,,NaN,,88,88,-10,NaN,,-15,NaN,-13,100,NaN
531,,NaN,,,,,NaN,,,NaN,,,NaN
532,,NaN,,95,93,-10,NaN,,-15,NaN,-13,100,NaN
533,,NaN,,,,,NaN,,,NaN,,,NaN
534,,NaN,,102,101,,NaN,,,NaN,-13,100,NaN
535,,NaN,,,,,NaN,,,NaN,,,NaN
536,,NaN,,106,105,,NaN,,,NaN,-15,100,NaN
537,,NaN,,,,,NaN,,,NaN,,,NaN
538,,NaN,,107,108,,NaN,,,NaN,-15,100,NaN
539,,NaN,,,,,NaN,,,NaN,,,NaN
540,,NaN,,108,108,,NaN,,,NaN,-15,100,NaN
541,,NaN,,,,,NaN,,,NaN,,,NaN
542,,NaN,,107,108,,NaN,,,NaN,-15,100,NaN
543,,NaN,,,,,NaN,,,NaN,,,NaN
544,6,NaN,,107,108,,NaN,39,,NaN,-15,100,NaN
545,,NaN,,,,,NaN,,,NaN,,,NaN
546,6,NaN,,107,107,-15,NaN,39,-15,NaN,-15,100,NaN
547,,NaN,,,,,NaN,,,NaN,,,NaN
548,6,NaN,,107,107,-15,NaN,39,-15,NaN,-15,100,NaN
549,,NaN,,,,,NaN,,,NaN,,,NaN
550,6,NaN,,107,107,-15,NaN,39,-15,NaN,-15,100,NaN
551,,NaN,,,,,NaN,,,NaN,,,NaN
552,8,NaN,,107,108,-15,NaN,35,-15,NaN,-15,100,NaN
553,,NaN,,,,,NaN,,,NaN,,,NaN
554,8,NaN,,107,108,-15,NaN,35,-15,NaN,-15,100,NaN
555,,NaN,,,,,NaN,,,NaN,,,NaN
556,8,NaN,,108,109,-15,NaN,35,-15,NaN,-15,100,NaN
557,,NaN,,,,,NaN,,,NaN,,,NaN
558,8,NaN,,107,108,-11,NaN,35,-17,NaN,-15,100,NaN
559,,NaN,,,,,NaN,,,NaN,,,NaN
560,11,NaN,,106,107,-4,NaN,34,-24,NaN,-15,100,NaN
561,,NaN,,,,,NaN,,,NaN,,,NaN
562,11,NaN,,106,107,13,NaN,34,-32,NaN,-12,100,NaN
563,,NaN,,,,,NaN,,,NaN,,,NaN
564,11,NaN,,105,106,-9,NaN,34,-19,NaN,-14,100,NaN
565,,NaN,,,,,NaN,,,NaN,,,NaN
566,11,NaN,,105,105,,NaN,34,,NaN,-15,100,NaN
567,,NaN,,,,,NaN,,,NaN,,,NaN
568,13,NaN,,104,105,,NaN,35,,NaN,-14,100,NaN
569,,NaN,,,,,NaN,,,NaN,,,NaN
570,13,NaN,,105,105,,NaN,35,,NaN,-14,100,NaN
571,,NaN,,,,,NaN,,,NaN,,,NaN
572,13,NaN,,104,105,,NaN,35,,NaN,-15,100,NaN
573,,NaN,,,,,NaN,,,NaN,,,NaN
574,15,NaN,,103,103,,NaN,35,,NaN,-15,100,NaN
575,,NaN,,,,,NaN,,,NaN,,,NaN
576,15,NaN,,100,101,,NaN,35,,NaN,-6,100,NaN
577,,NaN,,,,,NaN,,,NaN,,,NaN
578,15,NaN,,99,100,55,NaN,35,-28,NaN,4,100,NaN
579,,NaN,,,,,NaN,,,NaN,,,NaN
580,15,NaN,,100,101,65,NaN,35,-33,NaN,13,100,NaN
581,,NaN,,,,,NaN,,,NaN,,,NaN
582,16,NaN,,101,103,61,NaN,36,-45,NaN,13,100,NaN
583,,NaN,,,,,NaN,,,NaN,,,NaN
584,16,NaN,,103,104,53,NaN,36,-9,NaN,13,100,NaN
585,,NaN,,,,,NaN,,,NaN,,,NaN
586,16,NaN,,104,105,41,NaN,36,-15,NaN,15,100,NaN
587,,NaN,,,,,NaN,,,NaN,,,NaN
588,16,NaN,,104,105,101,NaN,35,-54,NaN,22,100,NaN
589,,NaN,,,,,NaN,,,NaN,,,NaN
590,16,NaN,,105,105,87,NaN,35,1,NaN,23,100,NaN
591,,NaN,,,,,NaN,,,NaN,,,NaN
592,16,NaN,,104,104,,NaN,35,,NaN,23,100,NaN
593,,NaN,,,,,NaN,,,NaN,,,NaN
594,16,NaN,,103,104,,NaN,35,,NaN,150,100,NaN
595,,NaN,,,,,NaN,,,NaN,,,NaN
596,16,NaN,,101,102,,NaN,35,,NaN,154,100,NaN
597,,NaN,,,,,NaN,,,NaN,,,NaN
598,16,NaN,,100,100,,NaN,35,,NaN,157,100,NaN
599,,NaN,,,,,NaN,,,NaN,,,NaN
600,16,NaN,,100,98,,NaN,35,,NaN,158,100,NaN
601,,NaN,,,,,NaN,,,NaN,,,NaN
602,16,NaN,,100,98,,NaN,36,,NaN,159,100,NaN
603,,NaN,,,,,NaN,,,NaN,,,NaN
604,16,NaN,,98,98,208,NaN,36,119,NaN,157,100,NaN
605,,NaN,,,,,NaN,,,NaN,,,NaN
606,16,NaN,,97,98,204,NaN,36,114,NaN,154,100,NaN
607,,NaN,,,,,NaN,,,NaN,,,NaN
608,16,NaN,,94,96,197,NaN,36,112,NaN,151,100,NaN
609,,NaN,,,,,NaN,,,NaN,,,NaN
610,16,NaN,,90,93,198,NaN,36,112,NaN,149,100,NaN
611,,NaN,,,,,NaN,,,NaN,,,NaN
612,16,NaN,,88,90,174,NaN,36,135,NaN,152,100,NaN
613,,NaN,,,,,NaN,,,NaN,,,NaN
614,16,NaN,,87,88,206,NaN,36,131,NaN,160,100,NaN
615,,NaN,,,,,NaN,,,NaN,,,NaN
616,16,NaN,,89,92,219,NaN,37,133,NaN,167,100,NaN
617,,NaN,,,,,NaN,,,NaN,,,NaN
618,16,NaN,,96,97,225,NaN,37,134,NaN,172,100,NaN
619,,NaN,,,,,NaN,,,NaN,,,NaN
620,16,NaN,,103,103,226,NaN,37,135,NaN,174,100,NaN
621,,NaN,,,,,NaN,,,NaN,,,NaN
622,16,NaN,,105,105,229,NaN,36,136,NaN,177,100,NaN
623,,NaN,,,,,NaN,,,NaN,,,NaN
624,16,NaN,,106,106,228,NaN,36,135,NaN,177,100,NaN
625,,NaN,,,,,NaN,,,NaN,,,NaN
626,16,NaN,,107,107,224,NaN,36,133,NaN,175,100,NaN
627,,NaN,,,,,NaN,,,NaN,,,NaN
628,16,NaN,,107,107,221,NaN,36,130,NaN,172,100,NaN
629,,NaN,,,,,NaN,,,NaN,,,NaN
630,16,NaN,,106,107,220,NaN,36,130,NaN,171,100,NaN
631,,NaN,,,,,NaN,,,NaN,,,NaN
632,16,NaN,,104,105,219,NaN,36,129,NaN,170,100,NaN
633,,NaN,,,,,NaN,,,NaN,,,NaN
634,16,NaN,,104,105,216,NaN,36,127,NaN,168,100,NaN
635,,NaN,,,,,NaN,,,NaN,,,NaN
636,16,NaN,,103,104,212,NaN,36,123,NaN,164,100,NaN
637,,NaN,,,,,NaN,,,NaN,,,NaN
638,16,NaN,,101,102,208,NaN,36,119,NaN,160,100,NaN
639,,NaN,,,,,NaN,,,NaN,,,NaN
640,16,NaN,,100,100,201,NaN,36,113,NaN,154,100,NaN
641,,NaN,,,,,NaN,,,NaN,,,NaN
642,16,NaN,,97,98,196,NaN,36,111,NaN,149,100,NaN
643,,NaN,,,,,NaN,,,NaN,,,NaN
644,16,NaN,,95,95,193,NaN,37,110,NaN,147,100,NaN
645,,NaN,,,,,NaN,,,NaN,,,NaN
646,16,NaN,,93,93,190,NaN,37,108,NaN,145,100,NaN
647,,NaN,,,,,NaN,,,NaN,,,NaN
648,16,NaN,,92,93,185,NaN,37,104,NaN,141,100,NaN
649,,NaN,,,,,NaN,,,NaN,,,NaN
650,16,NaN,,91,92,181,NaN,37,101,NaN,137,100,NaN
651,,NaN,,,,,NaN,,,NaN,,,NaN
652,16,NaN,,90,91,175,NaN,37,98,NaN,133,100,NaN
653,,NaN,,,,,NaN,,,NaN,,,NaN
654,16,NaN,,88,89,172,NaN,37,97,NaN,130,100,NaN
655,,NaN,,,,,NaN,,,NaN,,,NaN
656,16,NaN,,86,88,167,NaN,37,95,NaN,127,100,NaN
657,,NaN,,,,,NaN,,,NaN,,,NaN
658,16,NaN,,85,86,164,NaN,37,93,NaN,124,100,NaN
659,,NaN,,,,,NaN,,,NaN,,,NaN
660,16,NaN,,84,85,160,NaN,37,91,NaN,121,100,NaN
661,,NaN,,,,,NaN,,,NaN,,,NaN
662,16,NaN,,82,83,159,NaN,37,90,NaN,120,100,NaN
663,,NaN,,,,,NaN,,,NaN,,,NaN
664,16,NaN,,82,83,154,NaN,37,90,NaN,118,100,NaN
665,,NaN,,,,,NaN,,,NaN,,,NaN
666,16,NaN,,81,81,145,NaN,37,92,NaN,116,100,NaN
667,,NaN,,,,,NaN,,,NaN,,,NaN
668,16,NaN,,80,80,152,NaN,37,90,NaN,116,100,NaN
669,,NaN,,,,,NaN,,,NaN,,,NaN
670,16,NaN,,79,80,146,NaN,37,91,NaN,115,100,NaN
671,,NaN,,,,,NaN,,,NaN,,,NaN
672,16,NaN,,78,79,140,NaN,37,91,NaN,114,100,NaN
673,,NaN,,,,,NaN,,,NaN,,,NaN
674,16,NaN,,78,78,135,NaN,37,93,NaN,113,100,NaN
675,,NaN,,,,,NaN,,,NaN,,,NaN
676,16,NaN,,77,78,132,NaN,37,95,NaN,113,100,NaN
677,,NaN,,,,,NaN,,,NaN,,,NaN
678,16,NaN,,76,77,129,NaN,37,91,NaN,111,100,NaN
679,,NaN,,,,,NaN,,,NaN,,,NaN
680,16,NaN,,75,76,141,NaN,37,84,NaN,109,100,NaN
681,,NaN,,,,,NaN,,,NaN,,,NaN
682,16,NaN,,75,76,148,NaN,37,81,NaN,108,100,NaN
683,,NaN,,,,,NaN,,,NaN,,,NaN
684,16,NaN,,74,75,148,NaN,37,80,NaN,107,100,NaN
685,,NaN,,,,,NaN,,,NaN,,,NaN
686,16,NaN,,74,74,145,NaN,37,79,NaN,105,100,NaN
687,,NaN,,,,,NaN,,,NaN,,,NaN
688,16,NaN,,73,74,145,NaN,37,79,NaN,105,100,NaN
689,,NaN,,,,,NaN,,,NaN,,,NaN
690,16,NaN,,73,74,136,NaN,37,79,NaN,103,100,NaN
691,,NaN,,,,,NaN,,,NaN,,,NaN
692,16,NaN,,73,73,137,NaN,37,78,NaN,102,100,NaN
693,,NaN,,,,,NaN,,,NaN,,,NaN
694,16,NaN,,72,73,138,NaN,37,77,NaN,102,100,NaN
695,,NaN,,,,,NaN,,,NaN,,,NaN
696,16,NaN,,72,73,141,NaN,37,70,NaN,101,100,NaN
697,,NaN,,,,,NaN,,,NaN,,,NaN
698,16,NaN,,72,73,136,NaN,37,76,NaN,101,100,NaN
699,,NaN,,,,,NaN,,,NaN,,,NaN
700,16,NaN,,72,73,137,NaN,36,72,NaN,99,100,NaN
701,,NaN,,,,,NaN,,,NaN,,,NaN
702,16,NaN,,72,73,136,NaN,36,74,NaN,99,100,NaN
703,,NaN,,,,,NaN,,,NaN,,,NaN
704,16,NaN,,72,73,134,NaN,36,72,NaN,98,100,NaN
705,,NaN,,,,,NaN,,,NaN,,,NaN
706,16,NaN,,72,72,134,NaN,36,72,NaN,97,100,NaN
707,,NaN,,,,,NaN,,,NaN,,,NaN
708,16,NaN,,72,72,136,NaN,36,74,NaN,97,100,NaN
709,,NaN,,,,,NaN,,,NaN,,,NaN
710,16,NaN,,71,72,137,NaN,36,69,NaN,97,100,NaN
711,,NaN,,,,,NaN,,,NaN,,,NaN
712,16,NaN,,71,72,132,NaN,36,65,NaN,97,100,NaN
713,,NaN,,,,,NaN,,,NaN,,,NaN
714,16,NaN,,71,71,132,NaN,36,70,NaN,96,100,NaN
715,,NaN,,,,,NaN,,,NaN,,,NaN
716,16,NaN,,71,71,131,NaN,36,70,NaN,95,100,NaN
717,,NaN,,,,,NaN,,,NaN,,,NaN
718,16,NaN,,71,72,128,NaN,36,70,NaN,95,100,NaN
719,,NaN,,,,,NaN,,,NaN,,,NaN
720,16,NaN,,71,72,111,NaN,36,60,NaN,89,100,NaN
721,,NaN,,,,,NaN,,,NaN,,,NaN
722,16,NaN,,71,72,122,NaN,36,68,NaN,90,100,NaN
723,,NaN,,,,,NaN,,,NaN,,,NaN
724,16,NaN,,72,72,125,NaN,36,69,NaN,91,100,NaN
725,,NaN,,,,,NaN,,,NaN,,,NaN
726,16,NaN,,72,72,124,NaN,36,69,NaN,91,100,NaN
727,,NaN,,,,,NaN,,,NaN,,,NaN
728,16,NaN,,72,72,124,NaN,36,68,NaN,91,100,NaN
729,,NaN,,,,,NaN,,,NaN,,,NaN
730,16,NaN,,72,72,121,NaN,35,68,NaN,90,100,NaN
731,,NaN,,,,,NaN,,,NaN,,,NaN
732,16,NaN,,72,72,120,NaN,35,67,NaN,89,100,NaN
733,,NaN,,,,,NaN,,,NaN,,,NaN
734,16,NaN,,71,72,122,NaN,35,68,NaN,89,100,NaN
735,,NaN,,,,,NaN,,,NaN,,,NaN
736,16,NaN,,71,72,122,NaN,35,65,NaN,88,100,NaN
737,,NaN,,,,,NaN,,,NaN,,,NaN
738,16,NaN,,70,71,117,NaN,36,64,NaN,87,100,NaN
739,,NaN,,,,,NaN,,,NaN,,,NaN
740,16,NaN,,70,70,114,NaN,36,62,NaN,84,100,NaN
741,,NaN,,,,,NaN,,,NaN,,,NaN
742,16,NaN,,69,69,112,NaN,36,62,NaN,83,100,NaN
743,,NaN,,,,,NaN,,,NaN,,,NaN
744,17,NaN,,68,68,110,NaN,32,60,NaN,80,100,NaN
745,,NaN,,,,,NaN,,,NaN,,,NaN
746,17,NaN,,67,68,109,NaN,32,59,NaN,79,100,NaN
747,,NaN,,,,,NaN,,,NaN,,,NaN
748,17,NaN,,67,67,109,NaN,32,59,NaN,79,100,NaN
749,,NaN,,,,,NaN,,,NaN,,,NaN
750,17,NaN,,67,68,108,NaN,32,58,NaN,78,100,NaN
751,,NaN,,,,,NaN,,,NaN,,,NaN
752,17,NaN,,67,68,108,NaN,32,59,NaN,78,100,NaN
753,,NaN,,,,,NaN,,,NaN,,,NaN
754,17,NaN,,67,68,108,NaN,32,60,NaN,78,100,NaN
755,,NaN,,,,,NaN,,,NaN,,,NaN
756,17,NaN,,68,68,108,NaN,32,60,NaN,78,100,NaN
757,,NaN,,,,,NaN,,,NaN,,,NaN
758,,NaN,,68,69,108,NaN,1,60,NaN,78,100,NaN
759,,NaN,,,,,NaN,,,NaN,,,NaN
760,,NaN,,69,69,108,NaN,1,61,NaN,79,100,NaN
761,,NaN,,,,,NaN,,,NaN,,,NaN
762,,NaN,,70,70,108,NaN,1,60,NaN,79,100,NaN
763,,NaN,,,,,NaN,,,NaN,,,NaN
764,,NaN,,71,71,109,NaN,1,61,NaN,79,100,NaN
765,,NaN,,,,,NaN,,,NaN,,,NaN
766,,NaN,,72,72,108,NaN,1,61,NaN,79,100,NaN
767,,NaN,,,,,NaN,,,NaN,,,NaN
768,,NaN,,72,73,108,NaN,1,60,NaN,78,99,NaN
769,,NaN,,,,,NaN,,,NaN,,,NaN
770,,NaN,,73,73,108,NaN,1,61,NaN,78,99,NaN
771,,NaN,,,,,NaN,,,NaN,,,NaN
772,,NaN,,73,74,107,NaN,1,59,NaN,78,99,NaN
773,,NaN,,,,,NaN,,,NaN,,,NaN
774,,NaN,,73,74,133,NaN,1,43,NaN,76,99,NaN
775,,NaN,,,,,NaN,,,NaN,,,NaN
776,,NaN,,73,74,112,NaN,1,56,NaN,77,99,NaN
777,,NaN,,,,,NaN,,,NaN,,,NaN
778,,NaN,,73,73,109,NaN,1,58,NaN,77,99,NaN
779,,NaN,,,,,NaN,,,NaN,,,NaN
780,,NaN,,72,73,107,NaN,1,59,NaN,77,99,NaN
781,,NaN,,,,,NaN,,,NaN,,,NaN
782,,NaN,,72,73,107,NaN,1,52,NaN,77,99,NaN
783,,NaN,,,,,NaN,,,NaN,,,NaN
784,,NaN,,72,72,108,NaN,1,57,NaN,77,98,NaN
785,,NaN,,,,,NaN,,,NaN,,,NaN
786,,NaN,,72,72,106,NaN,1,58,NaN,77,98,NaN
787,,NaN,,,,,NaN,,,NaN,,,NaN
788,,NaN,,72,72,106,NaN,1,51,NaN,77,98,NaN
789,,NaN,,,,,NaN,,,NaN,,,NaN
790,,NaN,,72,72,105,NaN,1,52,NaN,80,98,NaN
791,,NaN,,,,,NaN,,,NaN,,,NaN
792,,NaN,,72,72,105,NaN,1,50,NaN,76,98,NaN
793,,NaN,,,,,NaN,,,NaN,,,NaN
794,,NaN,,72,72,105,NaN,1,57,NaN,76,98,NaN
795,,NaN,,,,,NaN,,,NaN,,,NaN
796,,NaN,,72,73,104,NaN,1,57,NaN,75,98,NaN
797,,NaN,,,,,NaN,,,NaN,,,NaN
798,,NaN,,72,73,104,NaN,1,57,NaN,75,98,NaN
799,,NaN,,,,,NaN,,,NaN,,,NaN
800,,NaN,,72,73,104,NaN,,54,NaN,75,98,NaN
801,,NaN,,,,,NaN,,,NaN,,,NaN
802,,NaN,,72,73,104,NaN,,55,NaN,75,98,NaN
803,,NaN,,,,,NaN,,,NaN,,,NaN
804,,NaN,,73,73,106,NaN,,45,NaN,75,98,NaN
805,,NaN,,,,,NaN,,,NaN,,,NaN
806,,NaN,,73,73,104,NaN,,56,NaN,75,98,NaN
807,,NaN,,,,,NaN,,,NaN,,,NaN
808,3,NaN,,73,73,105,NaN,36,57,NaN,75,98,NaN
809,,NaN,,,,,NaN,,,NaN,,,NaN
810,3,NaN,,72,73,103,NaN,36,57,NaN,74,98,NaN
811,,NaN,,,,,NaN,,,NaN,,,NaN
812,3,NaN,,72,73,103,NaN,36,57,NaN,74,98,NaN
813,,NaN,,,,,NaN,,,NaN,,,NaN
814,2,NaN,,72,72,102,NaN,36,56,NaN,74,98,NaN
815,,NaN,,,,,NaN,,,NaN,,,NaN
816,2,NaN,,72,72,101,NaN,36,56,NaN,73,98,NaN
817,,NaN,,,,,NaN,,,NaN,,,NaN
818,2,NaN,,71,72,102,NaN,36,55,NaN,73,98,NaN
819,,NaN,,,,,NaN,,,NaN,,,NaN
820,2,NaN,,71,72,101,NaN,36,56,NaN,72,98,NaN
821,,NaN,,,,,NaN,,,NaN,,,NaN
822,8,NaN,,71,72,100,NaN,36,56,NaN,72,98,NaN
823,,NaN,,,,,NaN,,,NaN,,,NaN
824,8,NaN,,71,72,101,NaN,36,55,NaN,72,98,NaN
825,,NaN,,,,,NaN,,,NaN,,,NaN
826,8,NaN,,71,72,99,NaN,36,55,NaN,71,99,NaN
827,,NaN,,,,,NaN,,,NaN,,,NaN
828,13,NaN,,71,71,99,NaN,35,54,NaN,71,98,NaN
829,,NaN,,,,,NaN,,,NaN,,,NaN
830,13,NaN,,71,71,98,NaN,35,54,NaN,70,98,NaN
831,,NaN,,,,,NaN,,,NaN,,,NaN
832,13,NaN,,70,71,98,NaN,35,54,NaN,69,98,NaN
833,,NaN,,,,,NaN,,,NaN,,,NaN
834,13,NaN,,70,71,98,NaN,35,53,NaN,69,98,NaN
835,,NaN,,,,,NaN,,,NaN,,,NaN
836,16,NaN,,70,71,97,NaN,36,51,NaN,69,98,NaN
837,,NaN,,,,,NaN,,,NaN,,,NaN
838,16,NaN,,70,70,97,NaN,36,50,NaN,69,98,NaN
839,,NaN,,,,,NaN,,,NaN,,,NaN
840,16,NaN,,70,70,102,NaN,36,50,NaN,69,98,NaN
841,,NaN,,,,,NaN,,,NaN,,,NaN
842,17,NaN,,70,70,100,NaN,35,51,NaN,68,98,NaN
843,,NaN,,,,,NaN,,,NaN,,,NaN
844,17,NaN,,70,70,98,NaN,35,53,NaN,69,98,NaN
845,,NaN,,,,,NaN,,,NaN,,,NaN
846,17,NaN,,70,70,96,NaN,35,52,NaN,68,98,NaN
847,,NaN,,,,,NaN,,,NaN,,,NaN
848,17,NaN,,70,70,96,NaN,35,52,NaN,68,98,NaN
849,,NaN,,,,,NaN,,,NaN,,,NaN
850,18,NaN,,70,71,95,NaN,35,52,NaN,67,98,NaN
851,,NaN,,,,,NaN,,,NaN,,,NaN
852,18,NaN,,70,71,95,NaN,35,51,NaN,67,98,NaN
853,,NaN,,,,,NaN,,,NaN,,,NaN
854,18,NaN,,70,71,95,NaN,35,51,NaN,66,98,NaN
855,,NaN,,,,,NaN,,,NaN,,,NaN
856,18,NaN,,70,70,93,NaN,35,51,NaN,66,98,NaN
857,,NaN,,,,,NaN,,,NaN,,,NaN
858,18,NaN,,70,70,94,NaN,35,51,NaN,66,98,NaN
859,,NaN,,,,,NaN,,,NaN,,,NaN
860,18,NaN,,70,70,93,NaN,35,51,NaN,65,98,NaN
861,,NaN,,,,,NaN,,,NaN,,,NaN
862,18,NaN,,70,70,94,NaN,35,51,NaN,65,98,NaN
863,,NaN,,,,,NaN,,,NaN,,,NaN
864,18,NaN,,70,71,94,NaN,35,51,NaN,66,98,NaN
865,,NaN,,,,,NaN,,,NaN,,,NaN
866,18,NaN,,70,71,93,NaN,35,50,NaN,65,98,NaN
867,,NaN,,,,,NaN,,,NaN,,,NaN
868,18,NaN,,70,71,94,NaN,35,49,NaN,65,98,NaN
869,,NaN,,,,,NaN,,,NaN,,,NaN
870,18,NaN,,71,71,100,NaN,35,26,NaN,63,98,NaN
871,,NaN,,,,,NaN,,,NaN,,,NaN
872,18,NaN,,71,71,86,NaN,35,47,NaN,63,98,NaN
873,,NaN,,,,,NaN,,,NaN,,,NaN
874,18,NaN,,70,71,103,NaN,35,10,NaN,66,98,NaN
875,,NaN,,,,,NaN,,,NaN,,,NaN
876,18,NaN,,70,71,77,NaN,35,44,NaN,60,98,NaN
877,,NaN,,,,,NaN,,,NaN,,,NaN
878,18,NaN,,69,70,90,NaN,35,38,NaN,60,98,NaN
879,,NaN,,,,,NaN,,,NaN,,,NaN
880,18,NaN,,69,70,90,NaN,35,47,NaN,62,98,NaN
881,,NaN,,,,,NaN,,,NaN,,,NaN
882,18,NaN,,68,69,90,NaN,35,47,NaN,62,98,NaN
883,,NaN,,,,,NaN,,,NaN,,,NaN
