time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ART
445,26,,79,NaN,NaN,30,100,79,31,NaN,-16,,NaN
446,,,,NaN,NaN,,,,,NaN,,,NaN
447,31,,79,NaN,NaN,32,100,79,41,NaN,-16,,NaN
448,,,,NaN,NaN,,,,,NaN,,,NaN
449,48,,78,NaN,NaN,49,100,79,76,NaN,-17,,NaN
450,,,,NaN,NaN,,,,,NaN,,,NaN
451,63,,78,NaN,NaN,66,100,79,99,NaN,-17,,NaN
452,,,,NaN,NaN,,,,,NaN,,,NaN
453,43,,78,NaN,NaN,72,100,79,105,NaN,-17,,NaN
454,,,,NaN,NaN,,,,,NaN,,,NaN
455,57,,78,NaN,NaN,76,100,79,124,NaN,-17,,NaN
456,,,,NaN,NaN,,,,,NaN,,,NaN
457,54,,78,NaN,NaN,77,100,79,125,NaN,-17,,NaN
458,,,,NaN,NaN,,,,,NaN,,,NaN
459,53,,78,NaN,NaN,77,100,79,118,NaN,-17,,NaN
460,,,,NaN,NaN,,,,,NaN,,,NaN
461,55,,79,NaN,NaN,78,100,79,116,NaN,-17,,NaN
462,,,,NaN,NaN,,,,,NaN,,,NaN
463,56,,80,NaN,NaN,81,100,80,120,NaN,-17,,NaN
464,,,,NaN,NaN,,,,,NaN,,,NaN
465,56,,80,NaN,NaN,82,100,80,124,NaN,-17,,NaN
466,,,,NaN,NaN,,,,,NaN,,,NaN
467,59,,81,NaN,NaN,83,100,81,121,NaN,-17,,NaN
468,,,,NaN,NaN,,,,,NaN,,,NaN
469,63,,81,NaN,NaN,83,100,82,117,NaN,-17,,NaN
470,,,,NaN,NaN,,,,,NaN,,,NaN
471,60,,81,NaN,NaN,83,100,82,118,NaN,-16,,NaN
472,,,,NaN,NaN,,,,,NaN,,,NaN
473,58,,81,NaN,NaN,82,100,81,119,NaN,-16,,NaN
474,,,,NaN,NaN,,,,,NaN,,,NaN
475,57,,81,NaN,NaN,82,100,81,119,NaN,-15,,NaN
476,,,,NaN,NaN,,,,,NaN,,,NaN
477,58,,81,NaN,NaN,83,100,81,120,NaN,-15,,NaN
478,,,,NaN,NaN,,,,,NaN,,,NaN
479,54,,81,NaN,NaN,83,100,82,130,NaN,-17,,NaN
480,,,,NaN,NaN,,,,,NaN,,,NaN
481,60,,81,NaN,NaN,87,100,82,125,NaN,-17,,NaN
482,,,,NaN,NaN,,,,,NaN,,,NaN
483,55,,81,NaN,NaN,81,100,82,116,NaN,-17,,NaN
484,,,,NaN,NaN,,,,,NaN,,,NaN
485,60,,81,NaN,NaN,82,100,82,116,NaN,-17,,NaN
486,,,,NaN,NaN,,,,,NaN,,,NaN
487,60,,82,NaN,NaN,83,100,82,119,NaN,-16,,NaN
488,,,,NaN,NaN,,,,,NaN,,,NaN
489,46,,82,NaN,NaN,80,100,82,109,NaN,-16,,NaN
490,,,,NaN,NaN,,,,,NaN,,,NaN
491,51,,82,NaN,NaN,80,100,82,114,NaN,-16,,NaN
492,,,,NaN,NaN,,,,,NaN,,,NaN
493,55,,82,NaN,NaN,81,100,82,116,NaN,-16,,NaN
494,,,,NaN,NaN,,,,,NaN,,,NaN
495,60,,81,NaN,NaN,79,100,82,100,NaN,-16,,NaN
496,,,,NaN,NaN,,,,,NaN,,,NaN
497,59,,81,NaN,NaN,80,100,81,115,NaN,-16,,NaN
498,,,,NaN,NaN,,,,,NaN,,,NaN
499,59,,81,NaN,NaN,80,100,81,114,NaN,-16,,NaN
500,,,,NaN,NaN,,,,,NaN,,,NaN
501,58,,81,NaN,NaN,81,100,81,116,NaN,-15,,NaN
502,,,,NaN,NaN,,,,,NaN,,,NaN
503,59,,81,NaN,NaN,81,100,82,115,NaN,-15,,NaN
504,,,,NaN,NaN,,,,,NaN,,,NaN
505,59,,81,NaN,NaN,80,100,82,115,NaN,-15,,NaN
506,,,,NaN,NaN,,,,,NaN,,,NaN
507,59,,81,NaN,NaN,80,100,82,115,NaN,-15,,NaN
508,,,,NaN,NaN,,,,,NaN,,,NaN
509,59,,81,NaN,NaN,80,100,82,115,NaN,-16,,NaN
510,,,,NaN,NaN,,,,,NaN,,,NaN
511,58,,81,NaN,NaN,80,100,82,115,NaN,-16,,NaN
512,,,,NaN,NaN,,,,,NaN,,,NaN
513,55,,81,NaN,NaN,82,100,82,114,NaN,-16,,NaN
514,,,,NaN,NaN,,,,,NaN,,,NaN
515,55,,81,NaN,NaN,76,100,82,99,NaN,-16,,NaN
516,,,,NaN,NaN,,,,,NaN,,,NaN
517,57,,81,NaN,NaN,77,100,82,112,NaN,-16,,NaN
518,,,,NaN,NaN,,,,,NaN,,,NaN
519,30,,81,NaN,NaN,81,100,82,137,NaN,-16,,NaN
520,,,,NaN,NaN,,,,,NaN,,,NaN
521,39,,81,NaN,NaN,77,100,81,112,NaN,-15,,NaN
522,,,,NaN,NaN,,,,,NaN,,,NaN
523,50,,81,NaN,NaN,78,100,81,115,NaN,-15,,NaN
524,,,,NaN,NaN,,,,,NaN,,,NaN
525,61,,81,NaN,NaN,79,100,81,117,NaN,-15,,NaN
526,,,,NaN,NaN,,,,,NaN,,,NaN
527,61,,81,NaN,NaN,79,100,81,117,NaN,-15,,NaN
528,,,,NaN,NaN,,,,,NaN,,,NaN
529,44,,81,NaN,NaN,46,100,81,46,NaN,-15,,NaN
530,,,,NaN,NaN,,,,,NaN,,,NaN
531,44,,81,NaN,NaN,46,100,81,46,NaN,-15,,NaN
532,,,,NaN,NaN,,,,,NaN,,,NaN
533,38,,81,NaN,NaN,38,100,81,38,NaN,-15,,NaN
534,,,,NaN,NaN,,,,,NaN,,,NaN
535,34,,80,NaN,NaN,37,100,81,37,NaN,-15,,NaN
536,,,,NaN,NaN,,,,,NaN,,,NaN
537,42,,80,NaN,NaN,40,100,80,56,NaN,-15,,NaN
538,,,,NaN,NaN,,,,,NaN,,,NaN
539,60,,80,NaN,NaN,59,100,80,91,NaN,-15,,NaN
540,,,,NaN,NaN,,,,,NaN,,,NaN
541,64,,80,NaN,NaN,67,100,80,100,NaN,-15,,NaN
542,,,,NaN,NaN,,,,,NaN,,,NaN
543,62,,80,NaN,NaN,73,100,80,118,NaN,-15,,NaN
544,,,,NaN,NaN,,,,,NaN,,,NaN
545,58,,79,NaN,NaN,75,100,80,120,NaN,-15,,NaN
546,,,,NaN,NaN,,,,,NaN,,,NaN
547,57,,79,NaN,NaN,76,100,80,118,NaN,-16,,NaN
548,,,,NaN,NaN,,,,,NaN,,,NaN
549,56,,79,NaN,NaN,76,100,80,117,NaN,-16,,NaN
550,,,,NaN,NaN,,,,,NaN,,,NaN
551,54,,79,NaN,NaN,76,100,80,115,NaN,-16,,NaN
552,,,,NaN,NaN,,,,,NaN,,,NaN
553,51,,79,NaN,NaN,75,100,80,115,NaN,-16,,NaN
554,,,,NaN,NaN,,,,,NaN,,,NaN
555,53,,79,NaN,NaN,75,100,79,111,NaN,-15,,NaN
556,,,,NaN,NaN,,,,,NaN,,,NaN
557,53,,79,NaN,NaN,74,100,79,109,NaN,-15,,NaN
558,,,,NaN,NaN,,,,,NaN,,,NaN
559,54,,79,NaN,NaN,74,100,80,108,NaN,-15,,NaN
560,,,,NaN,NaN,,,,,NaN,,,NaN
561,54,,79,NaN,NaN,74,100,80,109,NaN,-15,,NaN
562,,,,NaN,NaN,,,,,NaN,,,NaN
563,55,,79,NaN,NaN,75,100,80,110,NaN,-15,,NaN
564,,,,NaN,NaN,,,,,NaN,,,NaN
565,55,,80,NaN,NaN,75,100,80,110,NaN,-15,,NaN
566,,,,NaN,NaN,,,,,NaN,,,NaN
567,57,,80,NaN,NaN,76,100,80,112,NaN,-15,,NaN
568,,,,NaN,NaN,,,,,NaN,,,NaN
569,57,,80,NaN,NaN,77,100,80,113,NaN,-15,,NaN
570,,,,NaN,NaN,,,,,NaN,,,NaN
571,57,,80,NaN,NaN,77,100,80,113,NaN,-15,,NaN
572,,,,NaN,NaN,,,,,NaN,,,NaN
573,57,,80,NaN,NaN,77,100,80,112,NaN,-15,,NaN
574,,,,NaN,NaN,,,,,NaN,,,NaN
575,57,,80,NaN,NaN,77,100,80,113,NaN,-15,,NaN
576,,,,NaN,NaN,,,,,NaN,,,NaN
577,59,,80,NaN,NaN,79,100,80,115,NaN,-16,,NaN
578,,,,NaN,NaN,,,,,NaN,,,NaN
579,62,,81,NaN,NaN,81,100,81,116,NaN,-16,,NaN
580,,,,NaN,NaN,,,,,NaN,,,NaN
581,66,,83,NaN,NaN,85,100,83,120,NaN,-15,,NaN
582,,,,NaN,NaN,,,,,NaN,,,NaN
583,70,,85,NaN,NaN,90,100,85,125,NaN,-15,,NaN
584,,,,NaN,NaN,,,,,NaN,,,NaN
585,70,,86,NaN,NaN,93,100,86,127,NaN,-15,,NaN
586,,,,NaN,NaN,,,,,NaN,,,NaN
587,70,,87,NaN,NaN,94,100,88,129,NaN,-15,,NaN
588,,,,NaN,NaN,,,,,NaN,,,NaN
589,70,,88,NaN,NaN,95,100,89,129,NaN,-15,,NaN
590,,,,NaN,NaN,,,,,NaN,,,NaN
591,68,,88,NaN,NaN,93,100,89,127,NaN,-15,6,NaN
592,,,,NaN,NaN,,,,,NaN,,,NaN
593,67,,88,NaN,NaN,92,100,89,127,NaN,-15,6,NaN
594,,,,NaN,NaN,,,,,NaN,,,NaN
595,67,,87,NaN,NaN,92,100,88,127,NaN,-16,6,NaN
596,,,,NaN,NaN,,,,,NaN,,,NaN
597,67,,87,NaN,NaN,92,100,88,127,NaN,-16,6,NaN
598,,,,NaN,NaN,,,,,NaN,,,NaN
599,66,4,86,NaN,NaN,91,100,87,126,NaN,-14,53,NaN
600,,,,NaN,NaN,,,,,NaN,,,NaN
601,67,4,86,NaN,NaN,91,100,87,126,NaN,-14,53,NaN
602,,,,NaN,NaN,,,,,NaN,,,NaN
603,67,4,87,NaN,NaN,91,100,87,127,NaN,-14,53,NaN
604,,,,NaN,NaN,,,,,NaN,,,NaN
605,67,4,87,NaN,NaN,91,100,88,127,NaN,-14,16,NaN
606,,,,NaN,NaN,,,,,NaN,,,NaN
607,67,4,87,NaN,NaN,91,100,88,127,NaN,-14,16,NaN
608,,,,NaN,NaN,,,,,NaN,,,NaN
609,67,4,87,NaN,NaN,91,100,88,127,NaN,-14,16,NaN
610,,,,NaN,NaN,,,,,NaN,,,NaN
611,65,4,87,NaN,NaN,90,100,87,127,NaN,-14,16,NaN
612,,,,NaN,NaN,,,,,NaN,,,NaN
613,64,6,86,NaN,NaN,90,100,87,126,NaN,-14,47,NaN
614,,,,NaN,NaN,,,,,NaN,,,NaN
615,63,6,85,NaN,NaN,88,100,86,125,NaN,-14,47,NaN
616,,,,NaN,NaN,,,,,NaN,,,NaN
617,60,6,85,NaN,NaN,88,100,86,124,NaN,-14,47,NaN
618,,,,NaN,NaN,,,,,NaN,,,NaN
619,62,6,85,NaN,NaN,87,100,85,125,NaN,-14,47,NaN
620,,,,NaN,NaN,,,,,NaN,,,NaN
621,63,10,85,NaN,NaN,87,100,85,124,NaN,-14,48,NaN
622,,,,NaN,NaN,,,,,NaN,,,NaN
623,63,10,85,NaN,NaN,87,100,85,124,NaN,-14,48,NaN
624,,,,NaN,NaN,,,,,NaN,,,NaN
625,64,10,85,NaN,NaN,88,100,85,124,NaN,-15,48,NaN
626,,,,NaN,NaN,,,,,NaN,,,NaN
627,65,10,85,NaN,NaN,88,100,86,125,NaN,-15,48,NaN
628,,,,NaN,NaN,,,,,NaN,,,NaN
629,63,13,85,NaN,NaN,88,100,86,125,NaN,-15,48,NaN
630,,,,NaN,NaN,,,,,NaN,,,NaN
631,56,13,85,NaN,NaN,87,100,86,130,NaN,-15,48,NaN
632,,,,NaN,NaN,,,,,NaN,,,NaN
633,64,13,86,NaN,NaN,88,100,86,126,NaN,-15,48,NaN
634,,,,NaN,NaN,,,,,NaN,,,NaN
635,56,15,86,NaN,NaN,88,100,86,127,NaN,-15,47,NaN
636,,,,NaN,NaN,,,,,NaN,,,NaN
637,63,15,86,NaN,NaN,88,100,86,130,NaN,-15,47,NaN
638,,,,NaN,NaN,,,,,NaN,,,NaN
639,64,15,86,NaN,NaN,89,100,87,127,NaN,-15,47,NaN
640,,,,NaN,NaN,,,,,NaN,,,NaN
641,64,15,87,NaN,NaN,89,100,87,125,NaN,-15,47,NaN
642,,,,NaN,NaN,,,,,NaN,,,NaN
643,61,16,87,NaN,NaN,90,100,88,128,NaN,-15,47,NaN
644,,,,NaN,NaN,,,,,NaN,,,NaN
645,69,16,87,NaN,NaN,92,100,88,137,NaN,-15,47,NaN
646,,,,NaN,NaN,,,,,NaN,,,NaN
647,67,16,87,NaN,NaN,92,100,88,130,NaN,-15,47,NaN
648,,,,NaN,NaN,,,,,NaN,,,NaN
649,65,16,88,NaN,NaN,91,100,89,127,NaN,-14,47,NaN
650,,,,NaN,NaN,,,,,NaN,,,NaN
651,61,17,89,NaN,NaN,90,100,90,133,NaN,-14,47,NaN
652,,,,NaN,NaN,,,,,NaN,,,NaN
653,61,17,89,NaN,NaN,91,100,90,130,NaN,-14,47,NaN
654,,,,NaN,NaN,,,,,NaN,,,NaN
655,66,17,89,NaN,NaN,91,100,90,126,NaN,-15,47,NaN
656,,,,NaN,NaN,,,,,NaN,,,NaN
657,66,17,89,NaN,NaN,92,100,90,133,NaN,-15,47,NaN
658,,,,NaN,NaN,,,,,NaN,,,NaN
659,61,17,88,NaN,NaN,91,100,89,139,NaN,-15,46,NaN
660,,,,NaN,NaN,,,,,NaN,,,NaN
661,64,17,87,NaN,NaN,89,100,88,129,NaN,-15,46,NaN
662,,,,NaN,NaN,,,,,NaN,,,NaN
663,64,17,86,NaN,NaN,89,100,87,127,NaN,-15,46,NaN
664,,,,NaN,NaN,,,,,NaN,,,NaN
665,64,17,86,NaN,NaN,88,100,86,127,NaN,-15,46,NaN
666,,,,NaN,NaN,,,,,NaN,,,NaN
667,63,17,85,NaN,NaN,88,100,86,126,NaN,-15,46,NaN
668,,,,NaN,NaN,,,,,NaN,,,NaN
669,67,17,85,NaN,NaN,88,100,86,127,NaN,-15,46,NaN
670,,,,NaN,NaN,,,,,NaN,,,NaN
671,68,17,85,NaN,NaN,90,100,85,129,NaN,-15,46,NaN
672,,,,NaN,NaN,,,,,NaN,,,NaN
673,70,17,84,NaN,NaN,92,100,85,131,NaN,-15,46,NaN
674,,,,NaN,NaN,,,,,NaN,,,NaN
675,70,17,84,NaN,NaN,92,100,85,131,NaN,-15,46,NaN
676,,,,NaN,NaN,,,,,NaN,,,NaN
677,69,17,84,NaN,NaN,92,100,85,130,NaN,-15,46,NaN
678,,,,NaN,NaN,,,,,NaN,,,NaN
679,68,17,85,NaN,NaN,92,100,85,128,NaN,-14,45,NaN
680,,,,NaN,NaN,,,,,NaN,,,NaN
681,69,17,85,NaN,NaN,92,100,86,130,NaN,-14,45,NaN
682,,,,NaN,NaN,,,,,NaN,,,NaN
683,70,17,86,NaN,NaN,93,100,86,131,NaN,-15,45,NaN
684,,,,NaN,NaN,,,,,NaN,,,NaN
685,70,17,85,NaN,NaN,93,100,86,130,NaN,-15,45,NaN
686,,,,NaN,NaN,,,,,NaN,,,NaN
687,69,17,84,NaN,NaN,93,100,85,130,NaN,-15,45,NaN
688,,,,NaN,NaN,,,,,NaN,,,NaN
689,69,17,82,NaN,NaN,92,100,84,130,NaN,-15,45,NaN
690,,,,NaN,NaN,,,,,NaN,,,NaN
691,68,17,81,NaN,NaN,92,100,82,128,NaN,-15,45,NaN
692,,,,NaN,NaN,,,,,NaN,,,NaN
693,68,17,81,NaN,NaN,91,100,82,129,NaN,-15,45,NaN
694,,,,NaN,NaN,,,,,NaN,,,NaN
695,67,17,80,NaN,NaN,91,100,81,130,NaN,-15,45,NaN
696,,,,NaN,NaN,,,,,NaN,,,NaN
697,68,17,80,NaN,NaN,91,100,81,128,NaN,-15,45,NaN
698,,,,NaN,NaN,,,,,NaN,,,NaN
699,69,17,80,NaN,NaN,91,100,81,128,NaN,-15,44,NaN
700,,,,NaN,NaN,,,,,NaN,,,NaN
701,69,17,80,NaN,NaN,91,100,81,129,NaN,-15,44,NaN
702,,,,NaN,NaN,,,,,NaN,,,NaN
703,69,17,80,NaN,NaN,91,100,81,128,NaN,-15,44,NaN
704,,,,NaN,NaN,,,,,NaN,,,NaN
705,68,17,80,NaN,NaN,91,100,81,132,NaN,-15,44,NaN
706,,,,NaN,NaN,,,,,NaN,,,NaN
707,68,17,80,NaN,NaN,91,100,81,130,NaN,-15,44,NaN
708,,,,NaN,NaN,,,,,NaN,,,NaN
709,68,17,80,NaN,NaN,91,100,81,129,NaN,-14,44,NaN
710,,,,NaN,NaN,,,,,NaN,,,NaN
711,69,17,80,NaN,NaN,91,100,81,127,NaN,-14,44,NaN
712,,,,NaN,NaN,,,,,NaN,,,NaN
713,67,17,80,NaN,NaN,90,100,80,128,NaN,-15,44,NaN
714,,,,NaN,NaN,,,,,NaN,,,NaN
715,67,17,79,NaN,NaN,90,100,80,127,NaN,-15,44,NaN
716,,,,NaN,NaN,,,,,NaN,,,NaN
717,66,17,79,NaN,NaN,89,100,80,126,NaN,-15,44,NaN
718,,,,NaN,NaN,,,,,NaN,,,NaN
719,67,17,79,NaN,NaN,89,100,80,126,NaN,-14,43,NaN
720,,,,NaN,NaN,,,,,NaN,,,NaN
721,67,17,79,NaN,NaN,89,100,80,125,NaN,-14,43,NaN
722,,,,NaN,NaN,,,,,NaN,,,NaN
723,66,17,79,NaN,NaN,88,100,80,126,NaN,-15,43,NaN
724,,,,NaN,NaN,,,,,NaN,,,NaN
725,66,17,79,NaN,NaN,88,100,80,125,NaN,-15,43,NaN
726,,,,NaN,NaN,,,,,NaN,,,NaN
727,66,17,79,NaN,NaN,88,100,80,125,NaN,-15,43,NaN
728,,,,NaN,NaN,,,,,NaN,,,NaN
729,66,17,79,NaN,NaN,88,100,79,124,NaN,-15,43,NaN
730,,,,NaN,NaN,,,,,NaN,,,NaN
731,65,17,79,NaN,NaN,87,100,79,124,NaN,-15,43,NaN
732,,,,NaN,NaN,,,,,NaN,,,NaN
733,66,17,79,NaN,NaN,87,100,79,124,NaN,-15,43,NaN
734,,,,NaN,NaN,,,,,NaN,,,NaN
735,65,17,79,NaN,NaN,87,100,79,123,NaN,-15,43,NaN
736,,,,NaN,NaN,,,,,NaN,,,NaN
737,65,17,78,NaN,NaN,87,100,79,123,NaN,-15,43,NaN
738,,,,NaN,NaN,,,,,NaN,,,NaN
739,65,17,78,NaN,NaN,87,100,79,122,NaN,-15,43,NaN
740,,,,NaN,NaN,,,,,NaN,,,NaN
741,65,17,78,NaN,NaN,87,100,79,123,NaN,-15,43,NaN
742,,,,NaN,NaN,,,,,NaN,,,NaN
743,65,17,79,NaN,NaN,86,100,79,122,NaN,-14,43,NaN
744,,,,NaN,NaN,,,,,NaN,,,NaN
745,66,17,78,NaN,NaN,87,100,79,123,NaN,-14,43,NaN
746,,,,NaN,NaN,,,,,NaN,,,NaN
747,67,17,78,NaN,NaN,87,100,79,123,NaN,-15,43,NaN
748,,,,NaN,NaN,,,,,NaN,,,NaN
749,66,17,78,NaN,NaN,88,100,79,123,NaN,-15,43,NaN
750,,,,NaN,NaN,,,,,NaN,,,NaN
751,66,17,78,NaN,NaN,88,100,79,123,NaN,-15,43,NaN
752,,,,NaN,NaN,,,,,NaN,,,NaN
753,66,17,78,NaN,NaN,87,100,79,123,NaN,-14,43,NaN
754,,,,NaN,NaN,,,,,NaN,,,NaN
755,66,17,78,NaN,NaN,87,100,79,123,NaN,-14,43,NaN
756,,,,NaN,NaN,,,,,NaN,,,NaN
757,66,17,78,NaN,NaN,87,100,79,123,NaN,-15,43,NaN
758,,,,NaN,NaN,,,,,NaN,,,NaN
759,66,17,79,NaN,NaN,87,100,79,124,NaN,-15,43,NaN
760,,,,NaN,NaN,,,,,NaN,,,NaN
761,66,17,79,NaN,NaN,87,100,79,123,NaN,-15,43,NaN
762,,,,NaN,NaN,,,,,NaN,,,NaN
763,65,17,79,NaN,NaN,87,100,79,122,NaN,-15,42,NaN
764,,,,NaN,NaN,,,,,NaN,,,NaN
765,65,17,79,NaN,NaN,87,100,79,123,NaN,-15,42,NaN
766,,,,NaN,NaN,,,,,NaN,,,NaN
767,65,17,79,NaN,NaN,86,100,79,122,NaN,-15,42,NaN
768,,,,NaN,NaN,,,,,NaN,,,NaN
769,65,17,79,NaN,NaN,86,100,79,123,NaN,-15,42,NaN
770,,,,NaN,NaN,,,,,NaN,,,NaN
771,64,17,79,NaN,NaN,86,100,79,122,NaN,-15,42,NaN
772,,,,NaN,NaN,,,,,NaN,,,NaN
773,64,17,79,NaN,NaN,86,100,79,122,NaN,-15,42,NaN
774,,,,NaN,NaN,,,,,NaN,,,NaN
775,64,17,78,NaN,NaN,85,100,79,121,NaN,-15,42,NaN
776,,,,NaN,NaN,,,,,NaN,,,NaN
777,64,17,78,NaN,NaN,85,100,79,121,NaN,-14,42,NaN
778,,,,NaN,NaN,,,,,NaN,,,NaN
779,64,17,78,NaN,NaN,85,100,78,121,NaN,-14,42,NaN
780,,,,NaN,NaN,,,,,NaN,,,NaN
781,64,17,78,NaN,NaN,85,100,78,120,NaN,-14,42,NaN
782,,,,NaN,NaN,,,,,NaN,,,NaN
783,64,17,78,NaN,NaN,85,100,78,121,NaN,-15,42,NaN
784,,,,NaN,NaN,,,,,NaN,,,NaN
785,64,17,78,NaN,NaN,85,100,78,120,NaN,-15,42,NaN
786,,,,NaN,NaN,,,,,NaN,,,NaN
787,64,17,78,NaN,NaN,85,100,78,121,NaN,-15,42,NaN
788,,,,NaN,NaN,,,,,NaN,,,NaN
789,64,17,78,NaN,NaN,85,100,78,120,NaN,-15,42,NaN
790,,,,NaN,NaN,,,,,NaN,,,NaN
791,63,17,78,NaN,NaN,85,100,79,120,NaN,-15,42,NaN
792,,,,NaN,NaN,,,,,NaN,,,NaN
793,64,17,78,NaN,NaN,85,100,79,120,NaN,-15,42,NaN
794,,,,NaN,NaN,,,,,NaN,,,NaN
795,64,17,78,NaN,NaN,84,100,79,120,NaN,-15,42,NaN
796,,,,NaN,NaN,,,,,NaN,,,NaN
797,64,17,78,NaN,NaN,85,100,78,121,NaN,-15,42,NaN
798,,,,NaN,NaN,,,,,NaN,,,NaN
799,64,17,78,NaN,NaN,85,100,78,120,NaN,-15,42,NaN
800,,,,NaN,NaN,,,,,NaN,,,NaN
801,64,17,78,NaN,NaN,85,100,78,120,NaN,-15,42,NaN
802,,,,NaN,NaN,,,,,NaN,,,NaN
803,64,17,78,NaN,NaN,85,100,78,120,NaN,-15,42,NaN
804,,,,NaN,NaN,,,,,NaN,,,NaN
805,64,17,78,NaN,NaN,84,100,78,120,NaN,-15,41,NaN
806,,,,NaN,NaN,,,,,NaN,,,NaN
807,64,17,78,NaN,NaN,84,100,78,120,NaN,-16,41,NaN
808,,,,NaN,NaN,,,,,NaN,,,NaN
809,63,17,78,NaN,NaN,84,100,78,119,NaN,-16,41,NaN
810,,,,NaN,NaN,,,,,NaN,,,NaN
811,63,17,78,NaN,NaN,84,100,78,119,NaN,-14,41,NaN
812,,,,NaN,NaN,,,,,NaN,,,NaN
813,63,17,77,NaN,NaN,84,100,78,118,NaN,-14,41,NaN
814,,,,NaN,NaN,,,,,NaN,,,NaN
815,63,17,77,NaN,NaN,84,100,78,119,NaN,-14,41,NaN
816,,,,NaN,NaN,,,,,NaN,,,NaN
817,63,17,77,NaN,NaN,84,100,78,118,NaN,-15,41,NaN
818,,,,NaN,NaN,,,,,NaN,,,NaN
819,60,17,78,NaN,NaN,84,100,78,118,NaN,-15,41,NaN
820,,,,NaN,NaN,,,,,NaN,,,NaN
821,63,17,78,NaN,NaN,84,100,78,120,NaN,-15,41,NaN
822,,,,NaN,NaN,,,,,NaN,,,NaN
823,59,17,77,NaN,NaN,84,100,78,120,NaN,-15,41,NaN
824,,,,NaN,NaN,,,,,NaN,,,NaN
825,63,17,77,NaN,NaN,84,100,78,118,NaN,-15,41,NaN
826,,,,NaN,NaN,,,,,NaN,,,NaN
827,65,17,77,NaN,NaN,84,100,78,119,NaN,-15,41,NaN
828,,,,NaN,NaN,,,,,NaN,,,NaN
829,65,17,77,NaN,NaN,85,100,78,121,NaN,-16,41,NaN
830,,,,NaN,NaN,,,,,NaN,,,NaN
831,65,17,77,NaN,NaN,86,100,78,121,NaN,-16,41,NaN
832,,,,NaN,NaN,,,,,NaN,,,NaN
833,65,17,77,NaN,NaN,86,100,78,121,NaN,-16,41,NaN
834,,,,NaN,NaN,,,,,NaN,,,NaN
835,66,17,77,NaN,NaN,86,100,78,122,NaN,-16,41,NaN
836,,,,NaN,NaN,,,,,NaN,,,NaN
837,65,17,78,NaN,NaN,86,100,78,121,NaN,-16,41,NaN
838,,,,NaN,NaN,,,,,NaN,,,NaN
839,65,17,78,NaN,NaN,87,100,78,122,NaN,-16,41,NaN
840,,,,NaN,NaN,,,,,NaN,,,NaN
841,65,17,78,NaN,NaN,86,100,78,122,NaN,-15,41,NaN
842,,,,NaN,NaN,,,,,NaN,,,NaN
843,65,17,77,NaN,NaN,86,100,78,122,NaN,-15,41,NaN
844,,,,NaN,NaN,,,,,NaN,,,NaN
845,65,17,78,NaN,NaN,86,100,78,121,NaN,-15,41,NaN
846,,,,NaN,NaN,,,,,NaN,,,NaN
847,65,17,78,NaN,NaN,86,100,78,122,NaN,-15,41,NaN
848,,,,NaN,NaN,,,,,NaN,,,NaN
849,64,17,77,NaN,NaN,85,100,78,122,NaN,-15,41,NaN
850,,,,NaN,NaN,,,,,NaN,,,NaN
851,64,17,77,NaN,NaN,85,100,78,121,NaN,-15,41,NaN
852,,,,NaN,NaN,,,,,NaN,,,NaN
853,64,17,77,NaN,NaN,85,100,78,121,NaN,-15,41,NaN
854,,,,NaN,NaN,,,,,NaN,,,NaN
855,64,17,77,NaN,NaN,85,100,78,120,NaN,-15,41,NaN
856,,,,NaN,NaN,,,,,NaN,,,NaN
857,64,17,77,NaN,NaN,85,100,78,120,NaN,-15,41,NaN
858,,,,NaN,NaN,,,,,NaN,,,NaN
859,63,17,77,NaN,NaN,84,100,78,119,NaN,-16,41,NaN
860,,,,NaN,NaN,,,,,NaN,,,NaN
861,63,17,77,NaN,NaN,84,100,77,120,NaN,-16,40,NaN
862,,,,NaN,NaN,,,,,NaN,,,NaN
863,63,17,77,NaN,NaN,84,100,77,119,NaN,-15,40,NaN
864,,,,NaN,NaN,,,,,NaN,,,NaN
865,63,17,76,NaN,NaN,83,100,77,119,NaN,-15,40,NaN
866,,,,NaN,NaN,,,,,NaN,,,NaN
867,63,17,76,NaN,NaN,83,100,77,119,NaN,-15,40,NaN
868,,,,NaN,NaN,,,,,NaN,,,NaN
869,62,17,76,NaN,NaN,83,100,77,118,NaN,-15,40,NaN
870,,,,NaN,NaN,,,,,NaN,,,NaN
871,62,17,76,NaN,NaN,83,100,77,119,NaN,-15,40,NaN
872,,,,NaN,NaN,,,,,NaN,,,NaN
873,62,17,76,NaN,NaN,83,100,77,118,NaN,-15,40,NaN
874,,,,NaN,NaN,,,,,NaN,,,NaN
875,62,17,76,NaN,NaN,83,100,77,118,NaN,-14,40,NaN
876,,,,NaN,NaN,,,,,NaN,,,NaN
877,63,17,76,NaN,NaN,83,100,77,118,NaN,-14,40,NaN
878,,,,NaN,NaN,,,,,NaN,,,NaN
879,63,17,76,NaN,NaN,83,100,77,118,NaN,-14,40,NaN
880,,,,NaN,NaN,,,,,NaN,,,NaN
881,64,17,76,NaN,NaN,84,100,77,120,NaN,-15,40,NaN
